0.0305552002974,862.671720811,0.0,174.678846692,0.0,171.683097653
0.0319440802559,862.671720811,0.0,134.547646084,0.0,133.079172001
0.0333329499699,862.671720811,0.0,396.788264549,0.0,381.632242359
0.0347218201496,862.671720811,0.0,78.8345495781,0.0,70.6823946586
0.0361107001081,862.671720811,0.0,118.620357603,0.0,118.105700719
0.0374995702878,862.671720811,0.0,294.797753378,0.0,279.649776247
0.0388884400018,862.671720811,0.0,54.2935158861,0.0,49.2834528942
0.0402773101814,862.671720811,0.0,419.002209413,0.0,418.998504469
0.0416661901399,862.671720811,0.0,230.221309724,0.0,230.079313915
0.0430550603196,862.671720811,0.0,183.966077208,0.0,182.2429306
0.0444439300336,862.671720811,0.0,214.883846195,0.0,214.743904967
0.0458328099921,862.671720811,0.0,622.673790304,0.0,622.673594582
0.0472216801718,862.671720811,0.0,393.818987351,0.0,393.762896321
0.0486105498858,862.671720811,0.0,188.643002298,0.0,177.573490793
0.0499994200654,862.671720811,0.0,119.216517554,0.0,117.183410021
0.051388300024,862.671720811,0.0,249.692217046,0.0,237.01508043
0.0527771702036,862.671720811,0.0,206.983704123,0.0,204.091075909
0.0541660399176,862.671720811,0.0,850.924553177,0.0,850.923594573
0.0555549203418,11209.5577602,3902.38441576,7747.32057691,2755.80132756,4251.53117
0.0569437900558,6529.52519472,5666.85347391,7701.5796961,4466.29245581,5509.27224653
0.0583326602355,5472.90371296,4610.23199215,44514.8553166,4610.23199215,26600.3614083
0.059721540194,42275.3857811,37945.4438497,7713.5767657,34890.2604199,7713.5767657
0.061110409908,862.671720811,0.0,96.2399244057,0.0,91.838325161
0.0624992800876,862.671720811,0.0,245.003392624,0.0,228.705474094
0.0638881502673,862.671720811,0.0,167.692483472,0.0,155.256084724
0.0666658999398,24147.3524203,23284.6806995,25841.6101265,23284.6806995,25841.6101265
0.0708325202577,862.671720811,0.0,107.829538379,0.0,105.604940225
0.0722213899717,862.671720811,0.0,173.477811622,0.0,173.278959717
0.0736102601513,862.671720811,0.0,196.821077565,0.0,193.921878209
0.0777768800035,862.671720811,0.0,199.404632421,0.0,199.320246205
0.0805546301417,862.671720811,0.0,109.841695741,0.0,109.163979256
0.0819435003214,862.671720811,0.0,312.857651964,0.0,311.875699682
0.0833323700354,862.671720811,0.0,73.9697077387,0.0,65.4608598611
0.0861101201735,862.671720811,0.0,72.0335252935,0.0,68.8562675006
0.0874989898875,862.671720811,0.0,258.085551324,0.0,251.482308926
0.0888878600672,862.671720811,0.0,114.980002789,0.0,113.799455563
0.0902767400257,862.671720811,0.0,180.986407942,0.0,180.18715414
0.0916656102054,862.671720811,0.0,125.832500753,0.0,121.018950583
0.0930544799194,862.671720811,0.0,150.237024101,0.0,139.246298975
0.0944433603436,862.671720811,0.0,3334.8691854,0.0,55.5030755388
