1.0,4.47679565928e-197,0.0,0.0,0.0
2.5005005005,5.42810978347e-74,1.15876136411e-239,0.0,0.0
4.001001001,9.43128982148e-44,6.68618752674e-147,0.0,0.0
5.5015015015,3.09992934699e-30,5.73649243527e-105,0.0,0.0
7.002002002,1.2201412917e-22,3.90149774438e-81,0.0,0.0
8.5025025025,8.27927707614e-18,8.49617825464e-66,0.0,0.0
10.003003003,1.74688848248e-14,4.05394839893e-55,0.0,0.0
11.5035035035,4.53588912214e-12,2.87122522459e-47,0.0,0.0
13.004004004,3.02761509261e-10,2.90972275381e-41,0.0,0.0
14.5045045045,7.98144838843e-09,1.58873982295e-36,0.0,0.0
16.005005005,1.08523818919e-07,1.06883834829e-32,0.0,0.0
17.5055055055,9.0611739125e-07,1.5243287537e-29,0.0,0.0
19.006006006,5.23122477796e-06,6.67570975277e-27,0.0,0.0
20.5065065065,2.27005317325e-05,1.16628199768e-24,0.0,0.0
22.007007007,7.8650485953e-05,9.82862415424e-23,0.0,0.0
23.5075075075,0.000227517303291,4.60137689779e-21,0.0,0.0
25.008008008,0.000568390734306,1.33201967703e-19,0.0,0.0
26.5085085085,0.00125859077015,2.58991326454e-18,0.0,0.0
28.009009009,0.00252083016727,3.60899955136e-17,0.0,0.0
29.5095095095,0.00464095235514,3.79507013949e-16,0.0,0.0
31.01001001,0.00795562025156,3.13920466305e-15,0.0,0.0
32.5105105105,0.0128316701154,2.11283520667e-14,0.0,0.0
34.011011011,0.0196404104771,1.18966534426e-13,0.0,0.0
35.5115115115,0.0287306878994,5.73464546097e-13,0.0,0.0
37.012012012,0.0404041952257,2.41258132985e-12,0.0,0.0
38.5125125125,0.0548955940926,9.00336023234e-12,0.0,0.0
40.013013013,0.072358912258,3.02175514983e-11,0.0,0.0
41.5135135135,0.0928606277881,9.22902922774e-11,0.0,0.0
43.014014014,0.116379024291,2.59109864259e-10,0.0,0.0
44.5145145145,0.142808851934,6.74579898571e-10,0.0,0.0
46.015015015,0.17197004588,1.64094601466e-09,0.0,0.0
47.5155155155,0.203619186831,3.75435839154e-09,0.0,0.0
49.016016016,0.237462474157,8.12588830876e-09,0.0,0.0
50.5165165165,0.273169159886,1.67228440451e-08,0.0,0.0
52.017017017,0.310384611846,3.28704331786e-08,0.0,0.0
53.5175175175,0.34874240012,6.19564383587e-08,0.0,0.0
55.018018018,0.387875009255,1.12380607082e-07,0.0,0.0
56.5185185185,0.427422956493,1.96785234621e-07,0.0,0.0
58.019019019,0.467042238496,3.3359374342e-07,0.0,0.0
59.5195195195,0.506410135907,5.48870255574e-07,0.0,0.0
61.02002002,0.545229479824,8.78496035436e-07,0.0,0.0
62.5205205205,0.58323153191,1.37063945881e-06,0.0,0.0
64.021021021,0.620177655622,2.08847630009e-06,0.0,0.0
65.5215215215,0.655859965251,3.11309814899e-06,0.0,0.0
67.022022022,0.690101136629,4.54653011466e-06,0.0,0.0
68.5225225225,0.722753552433,6.51476585696e-06,0.0,0.0
70.023023023,0.753697939027,9.17071929026e-06,0.0,0.0
71.5235235235,0.782841633177,1.2696988542e-05,0.0,0.0
73.024024024,0.810116597453,1.73083290424e-05,0.0,0.0
74.5245245245,0.835477283976,2.32537387441e-05,0.0,0.0
76.025025025,0.858898428113,3.08180688956e-05,0.0,0.0
77.5255255255,0.880372837353,4.03230877663e-05,0.0,0.0
79.026026026,0.899909226029,5.21279413647e-05,0.0,0.0
80.5265265265,0.917530134013,6.66289735252e-05,0.0,0.0
82.027027027,0.933269956811,8.42588868429e-05,0.0,0.0
83.5275275275,0.947173105617,0.000105485244892,0.0,0.0
85.028028028,0.959292308617,0.000130808334218,0.0,0.0
86.5285285285,0.96968705903,0.000160758421072,0.0,0.0
88.029029029,0.97842221081,0.000195892452306,0.0,0.0
89.5295295295,0.985566719434,0.000236790261868,0.0,0.0
91.03003003,0.991192522635,0.000284050353779,0.0,0.0
92.5305305305,0.995373554073,0.000338285339262,0.0,0.0
94.031031031,0.998184881716,0.000400117109852,0.0,0.0
95.5315315315,0.999701961939,0.000470171830021,0.0,0.0
97.032032032,1.0,0.000549074832311,0.0,0.0
98.5325325325,0.999153407471,0.000637445495411,0.0,0.0
100.033033033,0.99723534735,0.00073589218141,0.0,0.0
101.533533534,0.994317357924,0.000845007302829,0.0,0.0
103.034034034,0.990469046855,0.000965362583389,0.0,0.0
104.534534535,0.985757847501,0.001097504569,0.0,0.0
106.035035035,0.980248830037,0.00124195043759,0.0,0.0
107.535535536,0.974004560492,0.00139918414812,0.0,0.0
109.036036036,0.967085001454,0.00156965296117,0.0,0.0
