0.0388877899386,862.671720811,0.0,40.0117811755,0.0,35.4356799427
0.0402766400948,862.671720811,0.0,396.872759996,0.0,396.859592254
0.041665490251,862.671720811,0.0,166.999662191,0.0,146.099488244
0.0430543399416,862.671720811,0.0,69.2382676199,0.0,57.4821692898
0.0444431900978,862.671720811,0.0,34.8347213602,0.0,32.4523429147
0.045832040254,862.671720811,0.0,167.922857272,0.0,166.279926133
0.0472208899446,862.671720811,0.0,346.818749551,0.0,300.423173886
0.0486097401008,862.671720811,0.0,56.730116623,0.0,48.1718079624
0.049998590257,862.671720811,0.0,67.5585039509,0.0,64.3549018817
0.0513874399476,862.671720811,0.0,369.557345424,0.0,321.464180197
0.0527762901038,862.671720811,0.0,66.1580983105,0.0,59.2019622285
0.05416514026,8843.26759439,2759.58020623,4221.87180594,2347.11273795,3333.91630729
0.0555539899506,16715.7873681,5649.06975364,13957.4960612,5609.01260017,13715.7649773
0.0569428401068,12207.4304482,3174.81637631,5251.0807146,3143.22685633,5165.38343133
0.058331690263,10308.721378,2381.80117874,3440.71745084,2312.96663619,3299.21534559
0.0597205399536,7476.10285054,1386.20162262,1641.92049457,1288.76156747,1507.33936151
0.0611093901098,6274.19506592,1208.54098382,1334.41870224,1029.78691367,1120.70263034
0.062498240266,4503.17149893,1223.56717263,1111.08730727,865.083347679,813.421575002
0.0638870899566,4646.93340232,1285.2591131,1191.31876176,910.05880137,868.410779925
0.0652759401128,6798.2231326,1635.49728666,1938.08677523,1337.04831207,1535.16983916
0.066664790269,7096.56354322,1800.46627318,2211.21516008,1476.36439247,1744.70527348
0.0680536399595,6823.02858112,1754.09864167,2108.07850792,1413.08048596,1637.5867405
0.0694424901158,7040.31341934,1757.20153365,2140.38988635,1436.52648082,1685.68069637
0.070831340272,7457.88863256,1970.03991075,2519.19594002,1623.74451896,1982.88473246
0.0722201899625,7347.65282267,1820.19899724,2270.03377582,1516.23748407,1818.56623026
0.0736090401188,13172.9079557,4413.16996232,9436.97371131,4095.54072671,8098.44116373
0.074997890275,20408.8993174,9068.37400882,29578.8603429,8682.45445068,29578.8078811
0.0763867399655,7468.26790061,1983.44237408,2542.20150992,1631.99421356,1995.89910919
0.0777755901217,9163.06315139,2607.19257834,3903.36561763,2254.25254622,3165.82483482
0.079164440278,10108.6561583,2950.05063228,4760.82209423,2608.24674019,3933.17469933
0.0805532899685,8269.47870033,2291.25931543,3176.79601666,1931.39754804,2528.44311864
0.0819421401247,5807.34487674,1728.87050261,1889.93619758,1289.16082894,1384.56728108
0.0833309800364,5449.29377857,1867.3213365,1939.18396039,1345.97904948,1397.98912724
0.0847198301926,4404.93967939,2270.40265462,1670.9415789,1336.82994598,1173.05386451
0.0861086798832,862.671720811,0.0,987.37103516,0.0,49.2999409822
