nolines,lines
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
31.367622278713274,31.888247002785693
23.352394414962934,23.161563143097258
15.382271691015479,14.560095602880873
4.566987964087563,5.6231911266118555
5.231437805654455,5.228244983080378
4.661608998453929,4.621133631785939
5.087688046758271,4.8105198388679415
1.6392112938702847,1.5459133022732476
0.07079106015307457,0.0675281750245276
0.08350052352955063,0.0815664444924391
0.08528921079825776,0.08664987655055818
0.07522568398803037,0.0828509220272173
0.5110860350929001,0.3284087239430651
1.9317391448184795,2.0319076365246147
3.4122663266551503,3.778556171112115
4.949117748368032,4.576100519494709
3.0455658971654893,3.0938272224174215
1.2455708676273374,1.124000386267808
4.106275337441991,3.938363397331699
4.224978792248188,4.138385193948405
5.160689588770416,5.592130940644059
3.689185587261249,3.6336638094274116
1.6140608782353274,1.7415086270759634
1.6368609566490673,1.6725327060323976
2.477402289311997,2.223412283991109
1.6107007903026314,1.5591954170122562
1.7844747687509053,1.7533643262787535
1.9655725053725295,2.0930731741773916
1.8045864621023828,1.9153858669321222
1.9273173616088755,1.8439871127065823
2.113145470264498,2.2002801510864334
2.532890324715209,2.7992980457670775
3.066330567506728,2.8042169008020426
3.8668021113750974,3.952589340030017
8.850025023977322,8.99515209151971
9.039141117484249,8.349843671542793
9.288138988482467,9.155542113473938
7.338007547990876,7.728344216144352
8.230881239062814,7.512605312898626
10.421023122608435,10.502354254659846
10.060214228453056,9.132322627285156
10.105434382256798,10.511731549492929
11.587598897196257,11.49348977714733
13.439099823048611,14.078330465863642
10.820357121837723,10.800225371172036
12.92909851327525,12.362071728315042
13.095843269302318,13.484444113134716
