id,group_id,group_size,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,qfit,cfit,flags,RA,DEC,RA_ERR,DEC_ERR,time,x_fwhm_init,y_fwhm_init,x_fwhm_fit,y_fwhm_fit,x_fwhm_err,y_fwhm_err
59.0,59.0,1.0,24.251132003262512,1124.253835993254,2033.7172837963071,12723.391326685825,1124.0301760448583,2033.2565696824477,4964.584654659923,0.015101351158179076,0.015123586034400432,27.84239983686488,625.0,0.3711994619723644,-0.002691335319565942,0.0,45.81179909582849,-55.00964448412351,1.9515532017067017e-06,1.09208254883697e-06,57374.24065968833,,,,,,
58.0,58.0,1.0,22.818942267180496,1152.593425197613,2014.4896965882313,8702.476354603841,1152.1543932248542,2014.1910122737459,1503.1621918336782,0.034671760996463324,0.03472029856474262,19.354143909599166,625.0,0.9264434257285915,-0.0005567529081956193,0.0,45.809415750439264,-55.011713970626296,4.480441717191752e-06,2.5074683591697067e-06,57374.24065968833,,,,,,
57.0,57.0,1.0,43.1620306891364,1318.6160683119306,2011.7762394504016,217668.99591533316,1318.2043431839386,2011.8365648179047,187388.01682272812,0.008906392250746924,0.0089169415166738,619.710746205364,625.0,0.16490239845928703,0.00032456411950027464,0.0,45.8093857412451,-55.023850142067815,1.1510180328855313e-06,6.441463682449466e-07,57374.24065968833,,,,,,
56.0,56.0,1.0,24.14145983182467,1134.2792515899675,1906.7520609441274,11296.332939585032,1134.0581289579156,1906.8650562248663,3714.9709336366445,0.016977541662175036,0.016998004294440296,23.41964490692412,625.0,0.43897537733011843,0.003773971721620044,0.0,45.79571102499789,-55.01047164790434,2.193120451465802e-06,1.2280633399086582e-06,57374.24065968833,,,,,,
55.0,55.0,1.0,24.13484013545049,944.1505519598254,1890.836495316424,10657.99650804513,943.9791488444203,1890.8928013175794,3128.7906997396453,0.02037722878527236,0.020405287662336076,23.676038860206315,625.0,0.5354922354340617,-0.00021497489704827493,0.0,45.793371792579194,-54.99659417046712,2.6317708616829805e-06,1.4739166758204192e-06,57374.24065968833,,,,,,
54.0,54.0,1.0,22.966866315421413,180.46393932178228,1890.4938414681942,8173.249763380817,180.15893566481978,1890.6889405789364,970.6858401530774,0.05420526231669564,0.05430379064408733,19.54354219528961,625.0,1.4670291119843155,0.005875063385122125,0.0,45.79211889629065,-54.940799062479385,6.993905849128623e-06,3.919044047506759e-06,57374.24065968833,,,,,,
53.0,53.0,1.0,26.760059906886177,510.90657924847613,1855.338860539415,24225.400621882476,510.8221148942767,1854.4889953109894,15175.609912380787,0.00951148321502341,0.009526993559638016,53.6089085954166,625.0,0.21806714326610407,0.000893437005208695,0.0,45.78804380686987,-54.964975607061405,1.2277047289899201e-06,6.878767422335841e-07,57374.24065968833,,,,,,
52.0,52.0,1.0,23.60819338943999,1884.0356152096772,1836.6389716969525,8065.282371804358,1883.9661582492397,1836.0631855516715,834.0748693147444,0.06455360128170136,0.06454770728874806,19.979918439749824,625.0,1.7375904115333016,0.002860715009570182,0.0,45.78787059143558,-55.0653329108746,8.338535948837489e-06,4.670772902670706e-06,57374.24065968833,,,,,,
74.0,74.0,1.0,24.333895086205523,2033.0185957123858,2618.022299114642,10135.002006526345,2032.946830597762,2617.387262592783,2800.7304221887475,0.028061856504315183,0.028100935286771052,29.186138448174948,625.0,0.6954678654210247,0.005794536297871053,0.0,45.88781609339935,-55.07560334255327,3.6345610467947154e-06,2.027273168891952e-06,57374.24065968833,,,,,,
51.0,51.0,1.0,23.415952948075308,197.48487190467594,1831.7703015978198,7727.3868476358375,197.07034506648458,1831.9053640838852,521.3485856449319,0.09617042867614368,0.09633411930435108,18.622065147974958,625.0,2.624069801493081,0.004349505790836091,0.0,45.7846693831136,-54.94207642031639,1.2406533933528863e-05,6.953966234846121e-06,57374.24065968833,,,,,,
75.0,75.0,1.0,24.40968329219495,782.3655244314858,2707.444571523733,8677.052758087384,782.5849289392858,2707.7238287865066,974.886980004486,0.06344828128250794,0.06366706626434092,22.993749301983353,625.0,1.7337593077969298,-0.000846012407759514,0.0,45.89709688618278,-54.98416369781797,8.217347925665308e-06,4.581815915116749e-06,57374.24065968833,,,,,,
77.0,77.0,1.0,23.432778868181956,877.6940666843163,2766.53885874954,8980.847070733445,877.289353518776,2766.9346653537204,1623.9080764418243,0.03316750874878245,0.03328471551211257,20.022962727843023,625.0,0.8967370136955788,0.0035567764957282907,0.0,45.90480474612327,-54.99103230714537,4.297015159693274e-06,2.3949552172553012e-06,57374.24065968833,,,,,,
98.0,98.0,1.0,22.937594172042637,1947.0882968408496,4084.906006710826,7833.653664681015,1946.6210365907702,4083.640010649237,840.8760344444236,0.07331432588399799,0.07379889612084635,22.95271106590104,525.0,1.5492056538603178,-0.0015270369506535824,1.0,46.0746039864651,-55.0679281054955,9.559191852304139e-06,5.280434685062119e-06,57374.24065968833,,,,,,
97.0,97.0,1.0,23.21755094609709,1958.749389299959,4065.037650837005,8292.39837153457,1959.008017638373,4065.0717218598684,1107.7587620120248,0.049129928391768905,0.049449609703071905,20.262003372016103,625.0,1.3318437410102186,0.00390116310442751,0.0,46.07226406637974,-55.068852044167535,6.405231587791604e-06,3.5386979178042566e-06,57374.24065968833,,,,,,
96.0,96.0,1.0,23.12979155573352,1847.1635527739147,3944.1154844445446,8480.857617262767,1846.6669454822654,3943.5220084212588,1172.9665753226298,0.046511406278830866,0.04680105628928838,20.30845070023776,625.0,1.2585137770559387,0.004771341474258448,0.0,46.05653989251512,-55.06076793015328,6.060240458793942e-06,3.3509914487694914e-06,57374.24065968833,,,,,,
95.0,95.0,1.0,24.561582608854387,1929.9781878775277,3892.2191020838227,20363.60490799418,1929.5780136764342,3892.237408729326,11884.1086687261,0.009979734161056275,0.010038213497804073,44.14055738790538,625.0,0.22003957706965213,0.0030895223103803815,0.0,46.05017725105327,-55.06687665429663,1.2999541567637607e-06,7.190793809286333e-07,57374.24065968833,,,,,,
94.0,94.0,1.0,23.81595071833184,1192.4938697850334,3843.268498298184,8948.544245240098,1192.399448442809,3842.5876083780713,1704.4552352946675,0.03303623477656009,0.033262521725561454,20.967379895750994,625.0,0.8939307533424906,0.008081111483108541,0.0,46.04232436185897,-55.01307255664052,4.301835275555277e-06,2.3805521891517856e-06,57374.24065968833,,,,,,
93.0,93.0,1.0,24.309453947931274,355.8140694708468,3700.7897119747936,9026.910891773172,355.8668155664202,3701.0476854004432,1445.257354208377,0.0409225627523564,0.04120777881098812,22.02435988848495,625.0,1.1109840603506331,0.006477552438278413,0.0,46.02259601921842,-54.95211727759807,5.32065355685063e-06,2.9487725115018293e-06,57374.24065968833,,,,,,
92.0,92.0,1.0,23.707911265098446,73.3897815156658,3664.5371083147897,9630.770768388844,73.78015005220634,3664.3545071543963,2319.219972121056,0.024871274562625993,0.025042719729811362,21.479242647619998,625.0,0.6706676207513178,0.0015179207519210114,0.0,46.01735586146902,-54.931558523955346,3.2316681739530395e-06,1.7919884029993227e-06,57374.24065968833,,,,,,
91.0,91.0,1.0,23.843583667224834,1452.0382746810747,3621.0351368147008,14704.78671118816,1451.6189943077084,3620.5316284506243,6950.176172451227,0.011638441730668221,0.011704137133632709,30.10223027641837,625.0,0.2762034025134857,-0.00016585409466387762,0.0,46.014585566076384,-55.03222344717596,1.514008218350682e-06,8.390691661475103e-07,57374.24065968833,,,,,,
90.0,90.0,1.0,25.115743151250875,23.801174502202805,3556.8536346663577,22054.090479742088,23.961217865821794,3556.4501223785987,13970.301616556182,0.012006165154967227,0.01208414794386766,62.445824313716116,625.0,0.22245398675731456,0.0030215769709053056,0.0,46.00354940783144,-54.928022522574636,1.5590778872365263e-06,8.652055853985985e-07,57374.24065968833,,,,,,
89.0,89.0,1.0,23.864988014615818,224.8968883568059,3507.1128262597954,10117.668996685044,224.5031136470624,3506.481716653861,2675.212122049753,0.023071260945603515,0.023216334778893916,22.976200491248616,625.0,0.5948481717326444,0.00015277753696011119,0.0,45.99760564380527,-54.942708306633186,2.996259773624388e-06,1.6629717194405202e-06,57374.24065968833,,,,,,
88.0,88.0,1.0,22.69764216471527,172.9555232324763,3274.8724143279196,8292.651749631656,173.0311564098016,3274.496405827223,1180.9228003160922,0.04367615648062705,0.04391594242447725,19.19299120011228,625.0,1.1854235406584683,-0.0006021179746740255,0.0,45.96802621637878,-54.939160814627066,5.665650668618127e-06,3.1494998324888e-06,57374.24065968833,,,,,,
87.0,87.0,1.0,23.682375508495888,1373.3711500759969,3184.202448393784,8878.533201261595,1373.095149383777,3184.2954687499323,1080.3217844934334,0.055685066606326585,0.05592087536201403,22.37156438517846,625.0,1.4891039903571845,-0.014356265662557465,0.0,45.958872124604234,-55.0268913471473,7.229212137360719e-06,4.01812201289431e-06,57374.24065968833,,,,,,
86.0,86.0,1.0,23.096716361709788,1373.363055534851,3104.528871662344,8037.787371285724,1373.7429564055146,3103.568434833281,880.5929936240464,0.05913326693232664,0.05936821449661126,19.36222087371548,625.0,1.6200118538241506,0.006568586513320497,0.0,45.948590843463705,-55.027010921740725,7.674168301718964e-06,4.267631709353736e-06,57374.24065968833,,,,,,
85.0,85.0,1.0,25.031538600415253,1105.062836005831,2970.6993046724774,16758.579310646768,1104.9996832042018,2970.394030884919,8483.635657940085,0.011472439609124262,0.011517191309876825,36.18851619526586,625.0,0.26574128764825206,0.00039748763966840714,0.0,45.931125730625986,-55.0074936098362,1.4878199507961654e-06,8.281323360392889e-07,57374.24065968833,,,,,,
84.0,84.0,1.0,23.10926718113226,422.4484299854232,2961.0318006806224,9298.482760288005,422.2113661229548,2961.1534538641395,1976.056200048557,0.02762461170634737,0.02774642735663593,20.302010395190546,625.0,0.7557538425376977,-0.002725467440072258,0.0,45.928672873444555,-54.95762913898788,3.5799029802774385e-06,1.993530069910321e-06,57374.24065968833,,,,,,
83.0,83.0,1.0,25.822336574770368,139.29309430507845,2955.335552976857,26863.602149930066,139.62584283130533,2955.2705709062056,17728.68103418717,0.009228640464934055,0.009269925742212505,60.85154773068193,625.0,0.19060534495678252,0.0020451738553171625,0.0,45.92739542355581,-54.93700037237006,1.195396343689481e-06,6.658766125156035e-07,57374.24065968833,,,,,,
82.0,82.0,1.0,23.628627606800627,268.95507470344205,2924.838230694144,16022.35128814539,268.46800463818835,2924.3793527995404,8210.929823595321,0.010204568396040174,0.010248990939833098,31.1615054222348,625.0,0.24124030561419196,0.0012380604157028244,0.0,45.92370996336409,-54.94643391070415,1.3219155619026424e-06,7.363981922026142e-07,57374.24065968833,,,,,,
81.0,81.0,1.0,22.838802735701854,1872.5567225061066,2890.992634944873,8150.899483457501,1872.745401122007,2891.1458103535547,1029.5097062682753,0.049042390065571505,0.04916435187021564,18.75978845531014,625.0,1.3166134606841586,0.006966005470086301,0.0,45.92244711938457,-55.063660838828724,6.359153168489229e-06,3.5410326120199898e-06,57374.24065968833,,,,,,
80.0,80.0,1.0,23.024146480477732,1862.5447837493205,2844.2637217720066,9590.003723754835,1862.2398733240711,2844.134699249447,2160.353761657796,0.025570778833750585,0.025631349815615403,20.524341081487858,625.0,0.6758103000503911,-5.7163213497365764e-05,0.0,45.91643308278038,-55.062933989732045,3.31504161721341e-06,1.8464758113623247e-06,57374.24065968833,,,,,,
79.0,79.0,1.0,23.58131978481631,1269.2100662852724,2782.756163556632,8493.8452170381,1269.5490057023285,2782.340695505562,1317.309964649015,0.04028808183520291,0.040414763715099104,19.725768875597364,625.0,1.0920538206771095,-0.0010511877084192478,0.0,45.90747982598146,-55.01967723298874,5.221254156140276e-06,2.9093833404658653e-06,57374.24065968833,,,,,,
78.0,78.0,1.0,25.16191344740288,921.8167891781344,2767.253098383287,35590.6748542079,921.8518701143715,2766.5260221920216,25255.93005054685,0.00955401827636451,0.009587374787652507,89.70037600597803,625.0,0.19243638081271455,0.000357277295757033,0.0,45.90483381865245,-54.99428802710194,1.237816796617608e-06,6.898875852812125e-07,57374.24065968833,,,,,,
76.0,76.0,1.0,24.08511607957923,541.2980008958091,2713.87729974373,11624.812554089958,541.1094431741737,2714.019588248409,4009.09788902675,0.016864600405966934,0.016925823941167383,25.13610015723704,625.0,0.4387044979022157,0.0032576424436951824,0.0,45.89746104318171,-54.96652065872783,2.183630158469896e-06,1.21769444660913e-06,57374.24065968833,,,,,,
50.0,50.0,1.0,22.06857716986474,1065.8166326255232,1802.8919394354832,8203.858924541446,1065.4295779686356,1803.0021544758672,1019.453521127711,0.05458201748911081,0.05464124491812678,20.66051357069268,625.0,1.4738898322971252,0.003523971244238164,0.0,45.7823679228387,-55.00553274811501,7.048128047415503e-06,3.948849162327406e-06,57374.24065968833,,,,,,
73.0,73.0,1.0,34.10419785348992,916.44547164962,2617.5583938429777,109592.41572672068,916.1553883684421,2616.600890761591,90715.34829079178,0.008813615196216665,0.008840782227468438,297.16066536450074,625.0,0.16786220550696004,-0.0002259262752842469,0.0,45.88573781312268,-54.99399654164582,1.1412075693328916e-06,6.366085258946441e-07,57374.24065968833,,,,,,
48.0,48.0,1.0,24.239804621593493,1849.9078359815264,1655.8888526699332,10308.706134955846,1850.359985353957,1655.9004782018274,1762.9941526026364,0.41135646872204945,0.4112127636685762,269.0800776274763,625.0,3.6262942675273537,-0.0017270536886476887,0.0,45.764826093742315,-55.06300812598015,5.310705341088351e-05,2.977401038606331e-05,57374.24065968833,,,,,,
22.0,22.0,1.0,23.765951582290583,1218.7808462256253,928.6430771239153,8443.869208751803,1218.7299579305609,928.0533849679857,1100.348710753724,0.04730859681217087,0.047293460891856945,19.314778329190112,625.0,1.2834833577853768,0.0033909917285927706,0.0,45.67106242194522,-55.01732622084752,6.095093340263702e-06,3.4284303964682294e-06,57374.24065968833,,,,,,
21.0,21.0,1.0,23.101148184355317,1564.0860903301382,925.2782766675696,10816.808697458959,1563.7491170391659,924.9287807566112,612.469347085126,1.292100018868734,1.2910472435664373,293.55685277948413,625.0,8.139474163741632,0.0018083933825996182,0.0,45.6711285708046,-55.0425485835114,0.00016649252161471395,9.364795959498906e-05,57374.24065968833,,,,,,
20.0,20.0,1.0,25.315672687121797,1551.1982866787675,839.5851849714123,23280.023976333163,1550.8557782155024,839.7251704909369,14482.994224360838,0.008990723020061552,0.008982889779659864,48.3005925705472,625.0,0.20110038765057228,0.0018869805459864636,0.0,45.660237946782864,-55.04165904335195,1.1582662722275927e-06,6.517255712878978e-07,57374.24065968833,,,,,,
19.0,19.0,1.0,25.720862400996218,835.7739700853716,762.5734132162461,15826.48976515801,835.6368430143782,762.0409975871728,7732.019702894694,0.011565931386487609,0.011565233910407827,33.18557442848209,625.0,0.2728865771495851,-0.0007146169420392862,0.0,45.64938756562231,-54.98942920232628,1.4891104100911434e-06,8.382866170109082e-07,57374.24065968833,,,,,,
18.0,18.0,1.0,26.42898385029919,1232.5100297184636,726.8286097117506,27921.000930763774,1232.5048929681993,727.2953156830049,18468.911842264886,0.009340351503765271,0.009335610191921249,64.00046207069418,625.0,0.19336808834792812,0.0015521947609923397,0.0,45.64547669015633,-55.01845576141305,1.2028617959458643e-06,6.771435678842863e-07,57374.24065968833,,,,,,
17.0,17.0,1.0,24.497625501532305,1761.0171546393372,687.3439496874261,13389.705673635468,1760.7396301873855,686.9538507714416,5628.71515736389,0.013377081780673102,0.013359068514990701,27.923303087967348,625.0,0.33583998482321575,0.001997127331608219,0.0,45.641008827868866,-55.057096688613086,1.7228423558890427e-06,9.700035974447019e-07,57374.24065968833,,,,,,
16.0,16.0,1.0,23.22270245204156,1760.2821462181319,653.446076904461,8262.936970207693,1759.9339775813303,653.5480915281935,1056.6017236563143,0.047601247700060384,0.04753612621441479,18.651816066887232,625.0,1.2911967864526475,0.009140803149673174,0.0,45.636742298795724,-55.05705783098701,6.130178491048355e-06,3.4518918283765743e-06,57374.24065968833,,,,,,
15.0,15.0,1.0,24.714419078826907,758.9191160909617,626.9388142031466,11413.211820053948,758.709477686276,626.8389244981245,3754.691529378311,0.018276303039961587,0.01827459034557298,25.464265050801686,625.0,0.4631466606816757,0.007331542271576983,0.0,45.632057870675034,-54.9838873948512,2.352213982703688e-06,1.3249135477622076e-06,57374.24065968833,,,,,,
14.0,14.0,1.0,27.619751256173814,1573.6008966369611,582.0001535486241,55337.24770907044,1573.5413414516622,582.3009980028628,42670.942474255615,0.00939626662747865,0.009385976551402976,148.70940559463202,625.0,0.1787818740059676,0.0018026294174403224,0.0,45.627411326846804,-55.04347249693294,1.2098728277010196e-06,6.814508424213273e-07,57374.24065968833,,,,,,
13.0,13.0,1.0,23.838706606910343,1071.5075204587001,558.0259766797479,10882.942707313994,1072.0033768082974,557.8467765032099,3289.5780565386767,0.01934547766392879,0.01933716509904375,23.61104433675977,625.0,0.5132898004069607,-0.0005349129539592298,0.0,45.623661127062356,-55.00682383357378,2.4902110169477965e-06,1.4028203594307342e-06,57374.24065968833,,,,,,
12.0,12.0,1.0,25.967175465709758,263.8848934663292,557.8931268851013,20551.69583974286,264.192097863573,557.7764328202976,11839.75620969082,0.009500348887232408,0.009501524977038543,41.74438709313892,625.0,0.22371065271816787,0.0010744704479601528,0.0,45.62262983541033,-54.94779714331648,1.221719813315758e-06,6.885691021807361e-07,57374.24065968833,,,,,,
11.0,11.0,1.0,23.15551660380838,320.813419039498,428.9616652735364,7870.874550187231,320.5780386691343,429.0939921308922,608.8578849132257,0.08346879772287438,0.08347228102449285,18.859841958954807,625.0,2.313215654850658,0.00019129920750264896,0.0,45.6063163441653,-54.95198818092588,1.0732214931863382e-05,6.051304005438851e-06,57374.24065968833,,,,,,
10.0,10.0,1.0,24.079106885143837,1088.7514823589718,415.2982643896888,11078.539332209239,1089.136457966444,415.4549840989292,3436.961438803938,0.018955506241106253,0.018945654589131618,24.170522470869987,625.0,0.4965742829443878,0.0018365273187402563,0.0,45.60552356482853,-55.008157122007766,2.4393930431187982e-06,1.3749056435585771e-06,57374.24065968833,,,,,,
9.0,9.0,1.0,26.317794885336014,836.86221189048,327.02022235851774,18790.641162984844,837.1559741937601,327.32448612299623,10176.736738154608,0.01062043085853923,0.01061719723734435,40.10268406628381,625.0,0.26093696517075876,0.0025986590718481517,0.0,45.59398084519701,-54.989789139858196,1.3662276998616107e-06,7.703583975171568e-07,57374.24065968833,,,,,,
8.0,8.0,1.0,24.690976735707878,364.5302808004574,298.7357275227452,16959.923190023826,364.9887411854385,298.72526804093144,8705.795254121165,0.011810901375264091,0.011810634915848177,38.15711122512717,625.0,0.2699070016921535,0.0011689134911679754,0.0,45.58976862031399,-54.95530369536647,1.5183697286147435e-06,8.564883984263361e-07,57374.24065968833,,,,,,
7.0,7.0,1.0,23.44620734939248,619.8207776810252,256.1591842017306,8719.506477991014,619.5934647398395,255.86277966379853,1430.3910983540652,0.0376182024272088,0.03761205833316334,19.966698639334783,625.0,1.0226969183894052,-0.0004140484144284541,0.0,45.58461275286285,-54.973929032155986,4.8374580501331366e-06,2.728641796068132e-06,57374.24065968833,,,,,,
6.0,6.0,1.0,26.35037487828454,1133.088268771758,230.4694427326977,23014.976497529206,1132.7426254235213,230.4976054037953,13820.781806212202,0.01083954803800397,0.01083271228869607,55.577074854380164,625.0,0.24081715653595917,0.0018117597398800988,0.0,45.58198477846009,-55.01144626093888,1.3945477945753737e-06,7.865047848554241e-07,57374.24065968833,,,,,,
5.0,5.0,1.0,41.532657754267746,1144.9329542543246,210.2514318229146,15870.181389308458,1144.586303239905,209.8163052503158,1622.3353315919921,0.11808384713169631,0.11800719649593147,71.06880334682809,625.0,3.4949428218617418,-0.010482640060132407,0.0,45.579360449109906,-55.01232314398959,1.5191542765080612e-05,8.568386057561383e-06,57374.24065968833,,,,,,
4.0,4.0,1.0,28.564764132674455,1296.0957365029942,182.12336097477132,45097.77674763748,1296.2576890345888,181.8194984891163,33877.03232647004,0.008512115931139796,0.008504928160055047,106.96663234851994,625.0,0.16974418118100118,0.0017994357202418762,0.0,45.57596463259821,-55.02342565014404,1.0951410942539042e-06,6.177249005645535e-07,57374.24065968833,,,,,,
3.0,3.0,1.0,22.98595670553354,1303.8484143666042,80.03307306564602,8468.624381863152,1303.5879267487549,79.71001718201511,1197.8661981938417,0.04286266607185455,0.04282546700143778,19.045300563703936,625.0,1.1541329389722095,0.0028347751027205715,0.0,45.562942503600276,-55.02401563368662,5.5137319918685535e-06,3.1111256078020233e-06,57374.24065968833,,,,,,
49.0,49.0,1.0,26.241716987208314,1848.6234529705796,1668.2245676327461,16520.99577515708,1848.692125361537,1668.0086187451332,8136.3332682633045,0.021062387571017152,0.021055530407427865,63.58487584578496,625.0,0.3968110040450559,0.0033819271737638573,0.0,45.7663688466431,-55.06287747592489,2.719298443309981e-06,1.5244618225551676e-06,57374.24065968833,,,,,,
23.0,23.0,1.0,27.69211014378014,1246.0119033084816,936.9735759959592,30822.002906395785,1245.7775101273896,936.8376328248162,21148.31092870183,0.009063643579500884,0.00906051020211259,71.1200780204151,625.0,0.18998208012831366,0.0012113665257608866,0.0,45.67221924432727,-55.019297720993315,1.1677735258786015e-06,6.568335564338668e-07,57374.24065968833,,,,,,
24.0,24.0,1.0,24.302415944352937,1359.4456162389406,947.1274123835417,9351.726524473786,1359.0293629004573,947.5756053514082,1959.7760077041373,0.029504173142760062,0.02948981882838139,21.452256895753827,625.0,0.8169299157709196,0.005787630552199447,0.0,45.67374207999846,-55.02756917202139,3.8016719514644137e-06,2.1381774573114853e-06,57374.24065968833,,,,,,
2.0,2.0,1.0,23.797640613072822,1478.0603544224089,44.23475205989639,16532.876770813138,1478.202861593845,44.39400618989747,8415.127685760319,0.01145767913351252,0.011444859322564779,35.76046269835039,625.0,0.2637504659342609,0.002799354197520141,0.0,45.55863077928242,-55.03680030505074,1.4739190277168746e-06,8.317433284332765e-07,57374.24065968833,,,,,,
26.0,26.0,1.0,26.17852510461485,1322.4411467761784,1020.1515464423082,28873.49579525155,1322.0291287318303,1020.4386701569433,19624.018612087115,0.009192946670881327,0.009189617205951682,66.93492732168515,625.0,0.18880333022835205,0.0034788624694273955,0.0,45.68298555192012,-55.02481860252161,1.1847113157159583e-06,6.661182752054629e-07,57374.24065968833,,,,,,
25.0,25.0,1.0,27.071611961070047,1715.6554156100806,1002.9501142039969,9451.331736553904,1715.5179289580585,1003.3598748756182,1052.919035343044,0.062119386849773736,0.06205775593439396,24.26024867461179,625.0,1.704574264799206,0.0002853072042359218,0.0,45.68134385069849,-55.05359412507263,8.005937189636825e-06,4.501726508010506e-06,57374.24065968833,,,,,,
