nolines,lines
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
5.911715561524034e-11,5.911715561524034e-11
31.83848346853178,31.84350212263967
24.46270490037627,22.78857288858797
14.55901935261452,14.98771369284367
5.367032292262388,5.0006023410528355
5.187138760235051,5.048474203397406
4.444889889048868,4.539259118516586
4.906606014659411,4.8964337190821166
1.7366209930181251,1.865889020114838
0.07052950299478059,0.06820524929161699
0.0803385853165489,0.08124888579942535
0.0901902511660565,0.08749018906633825
0.0833780164650048,0.07783600054220889
0.2447751229266369,0.24150058090891466
2.0528774336651234,1.8397961293865068
3.7612456402810603,3.447855487850466
4.839474417486908,4.8659076866299555
3.1295956412971226,3.0101313920834523
1.53656931723815,1.5614281417048732
4.112981029391374,3.9938016273744346
4.12905741993812,4.064066733841244
5.492015365874003,5.552506769385777
3.706094995574953,3.6298787513491324
1.781467786319428,1.6811478071852328
1.6831697630216733,1.5743085189672337
2.260264770378825,2.1550946838633473
1.5796820187581684,1.61577464098709
1.7167711735051818,1.817183901385663
2.0256041465957066,2.0371761205787164
1.9548912031202759,1.864478137188555
1.9307110445175768,1.9575354779479845
2.1668351854930448,2.0985516895490566
2.5775247678882107,2.603992118305494
2.927191812240432,2.830394813962683
3.805388400907996,3.8304162818080054
8.789843665288,8.864952103409795
8.704451602074919,8.856322893464656
8.831400337288207,8.910659208323352
7.29241047889583,7.319082671627804
7.721293072474239,7.86307232088224
10.622084052047043,10.291748393248692
10.106622014169949,9.6470251298796
10.191689831023382,9.834478551778298
11.067009258155235,11.177696344702555
14.086263028629642,14.251824714316937
11.212918692634853,11.225855979940713
12.543997017872883,12.92234535144436
13.634873552904478,13.25378087428608
