,id,group_id,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,group_size,qfit,cfit,flags
0,1,1,41.9230727574334,870.121551251735,20.133597560277313,96073.9177372738,870.1022731745919,20.371372278892878,179708.33993678016,0.26377456314342496,0.2638053515127265,6280.61202144813,625,1,0.7628018240712391,0.012380296122108383,0
1,2,2,24.243900377456455,1479.3131696122564,43.493273355842945,9237.795457822043,1479.2992327892348,43.71498152328355,14105.385820832294,0.27915846052062043,0.27926549602275597,521.5898951120009,625,1,0.800051560255416,0.01258585876287476,0
2,3,3,28.366208243615844,1297.408703139922,180.9363279772501,31813.752029176718,1297.3845571261536,181.1084728020845,57127.57958807456,0.27049951737454314,0.27038106455009725,2046.7783107412838,625,1,0.7720064205414978,0.011916657047788251,0
3,4,4,41.685502731193935,1145.9964999942388,208.9588153877177,5073.390044234629,1145.6338751798778,209.34274329659698,3323.847540624036,0.46337100642441537,0.46336751089447936,204.04552622088866,625,1,1.7809362492313743,0.006438574454706812,0
4,5,5,27.022443988311906,1133.8835047636182,229.64728116279773,14087.79512543361,1133.858313944358,229.7716657664188,22969.084468495643,0.2772100944252586,0.27720474289480496,843.6459446702225,625,1,0.8020970760016607,0.012608212097761374,0
5,6,6,23.6964446453338,620.9541476710576,254.9573602213268,3019.1339469508603,621.0284956511092,255.19004194851877,2064.2232512153028,0.4018756075607466,0.4018900969624922,109.91816476278417,625,1,1.291671227559693,0.014081137229311973,0
6,7,7,24.684629388757656,366.14297693273636,297.9969848705006,9542.08088893198,366.1339058064285,298.1370839565096,14552.066011461176,0.27875238398924046,0.27875128790918813,537.4711711945404,625,1,0.8065768107341686,0.01281516285826555,0
7,8,8,25.25024380555024,838.279382424089,326.53491871761116,10944.307742485638,838.2190963246832,326.6793217501509,17173.909139000818,0.2803918963523134,0.28038411627578275,637.9754136844641,625,1,0.8142101908210733,0.012231269562726469,0
8,9,9,24.588033189164832,1090.2073023478085,414.5393584572832,4849.056612610894,1090.136757944786,414.7028710360965,5313.062971914153,0.3283466605601684,0.32833572874212263,231.1326243089805,625,1,1.0075313624309372,0.013303213781271589,0
9,10,10,22.809815879560944,321.7478962678672,428.4493400616431,2366.452936011979,321.2031654095055,428.46202124039945,1069.3124492334516,0.5000552990176806,0.4997892396005032,70.78803032203547,625,1,1.6705112061997098,0.017545641533880184,0
10,11,11,25.90627410994147,265.3652034654531,556.9528239911361,12314.126711190582,265.36048455519654,557.080408844443,19607.328236436904,0.2801256019081151,0.2800753399637907,727.6296696454642,625,1,0.8162392833982163,0.013444961233508676,0
11,12,12,23.6001321596977,1073.0160654790313,556.960142301292,4628.931994795041,1072.9812094058466,557.1165515290386,5197.5276216996535,0.3119598705044587,0.31195251819514114,214.83776386849087,625,1,0.9234401583084795,0.013449141363190666,0
12,13,13,29.08905043653263,1574.5488245855774,581.398099095998,40092.79757780474,1574.5369988142147,581.5431649970737,73043.28025830357,0.2698903744344286,0.269944990618571,2611.479543630878,625,1,0.7657822124012185,0.011921707993402737,0
13,14,14,24.682243560922558,759.8368442932594,625.9086629903514,5152.505245709432,759.8022350653703,626.0859850152003,5899.429575810448,0.3265643234264472,0.32655941470018723,255.2650902099345,625,1,0.9887130431017422,0.013914869425084166,0
14,15,15,22.433823865525262,1899.7305655239577,630.774008142969,2163.380213990748,1899.7962517623796,630.8289168096612,711.5069129710752,0.6665360765119968,0.6664064239975696,62.831884764986185,625,1,2.2238182503093302,0.02531380668421449,0
15,16,16,23.03015049801597,1760.8779875103962,652.5759033194288,2649.0553296242083,1761.053001077196,652.7167853611675,1487.1167726857745,0.45208741783316436,0.4520211029191491,89.07091595198062,625,1,1.4540485152061289,0.016658876129844645,0
16,17,17,24.302353207760447,1761.7193964726675,685.9626048714781,6882.12812995301,1761.6897786189013,686.0868566558667,9413.053692750023,0.2966158580956532,0.2965589938211492,369.9068767317379,625,1,0.8670434879160195,0.013224046438959608,0
17,18,18,26.89852860673743,1233.498363894163,726.3929065422271,18580.83506065033,1233.51196664495,726.557519764014,31474.732264928392,0.2775960689803662,0.2775815028194454,1157.0745364750712,625,1,0.7988452458024209,0.012116721981993426,0
18,19,19,24.23141178554959,836.7511112028996,761.1610757934977,8599.636634635799,836.6959503604735,761.2998401582353,12852.408886918281,0.28512893073473716,0.28515667201404993,485.5294100745435,625,1,0.8101945466472057,0.012819763784670335,0
