nolines,lines
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.18379872391088595,0.18523627904565224
0.16343105446456183,0.15287287714024153
0.11968697953011974,0.12230419921737341
0.006092527575922389,0.006235194482950815
0.004392352101377114,0.004345247834594417
0.004260756892298355,0.004112737072699016
0.003651003667321555,0.003672168742787489
0.0041276051385268075,0.004174350196067818
0.004790688053133616,0.004632907423134373
0.004797108576378766,0.00485067237541422
0.0048577153069078805,0.004710798092527906
0.003836228590352613,0.003582509805403543
0.006149379692020579,0.0061191598533742505
0.007542848817442998,0.0073023034002381425
0.006959065802356512,0.0067219925427109166
0.007228458902280707,0.007406562989513242
0.007464280425762028,0.007646854718653078
0.009126919027831894,0.008893765200984739
0.009239798853688025,0.009687242830368458
0.012476259886001977,0.012070248734405965
0.014272127775113363,0.013380214183468379
0.016586868607823966,0.01628738407811811
0.018076931202328058,0.0190874300219643
0.02157779306251226,0.020241391482851246
0.016300100663575033,0.016438887140557298
0.016328008355478544,0.016329789804666085
0.02217946249199368,0.022367363014406942
0.01976625610833304,0.02068042337472488
0.023807997350122963,0.023267324245057452
0.0203066687087305,0.020598694286343377
0.025594381617835005,0.025263211483075063
0.029974220819808415,0.030291205643493184
0.030147028798571555,0.030647724293756024
0.038028278156701095,0.03684661132125467
0.029976009664244962,0.029067390710129305
0.03379203945648248,0.031180911029489472
0.02841208088069965,0.029640151234589712
0.04339568121285961,0.04106654728804616
0.03921984457036657,0.04023277848092872
0.031756455341359235,0.03125846546640973
0.0320717725886101,0.03081702233790244
0.05371433277742623,0.053780646613237754
0.028087559240442758,0.02850366931622195
0.028661009778407572,0.02780789042814844
0.03302762972913409,0.03382134661621179
0.02900524719390973,0.03166940593709008
0.025880696821849892,0.025152919110558385
