,id,group_id,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,group_size,qfit,cfit,flags
0,1,1,39.90014315926456,870.9481890046532,19.721906273618135,99438.58486777091,870.9049461057682,19.884754939695497,181117.16959000914,0.2585590901901237,0.2585482508178969,6527.555284031888,625,1,0.7805743523882335,0.013575322275469629,0
1,2,2,24.137020787106287,234.41725367786972,41.12943478238611,2419.5659995982364,234.13709695949862,41.52829664054419,973.8497251082608,0.46469490076282205,0.4648277492009768,63.08004008118715,625,1,1.7450970970526276,0.014974648477293571,0
2,3,3,26.56521537886237,1480.1720057062332,43.07067586374603,9555.559565447431,1480.123951463243,43.21068963800214,13863.527453466426,0.2769727316993033,0.2769258434312105,535.1746687448554,625,1,0.8508683818784513,0.014047036670279327,0
3,4,4,24.40540160162974,1305.5142212629914,78.42624338779952,2968.0535258111213,1305.559641829598,78.59905369873208,1943.4181663128343,0.343178477458018,0.3432318511778475,92.9487707197777,625,1,1.187287419837523,0.012900542616751054,0
4,5,5,31.339416721324227,1298.2486692856335,180.52385344091095,32851.896820929214,1298.1679384112879,180.64499000683,56692.32771736598,0.26850649099831164,0.2684882389864813,2121.6057650621055,625,1,0.8163387368033596,0.013555806236878087,0
5,6,6,43.25630225323616,1146.684515705511,208.47934009981444,5288.421754091494,1146.4438574788498,208.69041838140097,3404.9553148887207,0.4204925098168431,0.4205855393351017,199.5186353565119,625,1,1.7727345046160605,0.007213952568263339,0
6,7,7,27.03606251182906,1134.658152301512,229.14945581375432,14675.09489317253,1134.6400676265123,229.237233139828,23536.154628660348,0.26366979050723155,0.26364267989990753,864.9314274419557,625,1,0.8018936276223089,0.01359539373830871,0
7,8,8,24.103364830343132,621.7875062133602,254.35186795774598,3161.635106405538,621.7585797567134,254.55802882302822,2310.939601375723,0.33337104731573863,0.3334735546380642,107.38341168473089,625,1,1.092433054033546,0.018804926674905055,0
8,9,9,26.199900631613573,367.0163105540787,297.25899127806355,9963.198204918384,366.9953777891896,297.36610117605875,14746.26597786918,0.26826666317994463,0.26831067724068103,551.4327060790395,625,1,0.82624003213433,0.013858915790095431,0
9,10,10,27.156463443108322,839.1522136190187,325.8862383494743,11395.973420639126,839.0476060588064,325.9833024016215,17246.608171278764,0.2759059157414836,0.2758902277173374,663.2752329575459,625,1,0.8432435282845199,0.0154112278269833,0
