,id,group_id,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,group_size,qfit,cfit,flags
0,1,1,38.41049520174661,869.4610926785899,18.489512648718172,98271.1257316287,869.4233266982683,18.670365754280347,180842.69161546972,0.27169822305092156,0.2717579230736642,6712.782003170332,625,1,0.7833654783190405,0.013544207165718958,0
1,2,2,28.202124182101898,1478.589163054001,41.827257515644895,9573.332985037456,1478.6346314430434,41.97153449477227,13822.098633285106,0.296421599086469,0.29635218365759713,559.8418041620183,625,1,0.8617364369035827,0.015795848243233337,0
2,3,3,26.49645811089119,1303.9465368005706,77.25114116945133,3073.5857584113305,1304.0010975749958,77.23802811543985,1806.3787010472183,0.3864185508852728,0.3863968525287592,95.38717828430731,625,1,1.2844333543514275,0.015802145593081508,0
3,4,4,31.329501563522413,1296.6424019330639,179.1842620258507,32599.050617255944,1296.6339480977365,179.36360089518502,57010.45091849134,0.2830454660354897,0.2830376806846461,2204.9421015746416,625,1,0.8102637103434558,0.014759866832062022,0
4,5,5,29.122944669903447,1133.1203769542974,227.91702431419475,14676.247552935292,1133.1513198048558,228.02808775242417,23380.383064368634,0.2795990895347074,0.2795560564741291,893.2922019018005,625,1,0.814671764568613,0.01484247714483936,0
5,6,6,27.3159211666026,620.09982688072,253.14410056313187,3348.6755942828563,620.0501188244883,253.3091010899053,2133.1608887680204,0.4013909527419073,0.4014317112048761,117.01346989750884,625,1,1.2930996701951094,0.021060979816427332,0
6,7,7,28.668376647674286,365.37557214786005,295.97905814017764,9982.09625342477,365.4081292555979,296.1889962938735,14437.770159811096,0.28941757724035394,0.2893635292223766,570.9204920184517,625,1,0.8572221026296402,0.014311623635090701,0
7,8,8,29.090914164047575,837.4950090973372,324.5803716842413,11426.277648914991,837.4225036636456,324.8452205129976,17149.924514299255,0.29019971212939966,0.29010738954582194,679.9502456906774,625,1,0.8517816141648572,0.013609207376384559,0
8,9,9,27.759660278778732,1089.4845941547442,412.60371722524286,5256.283276549173,1089.4785357345502,412.8717146770789,5692.841488347075,0.3196216640820376,0.3194755805169373,248.56212780483608,625,1,0.9714530286098544,0.0157876080693449,0
9,10,10,27.143249478833425,321.0454456534606,426.4421219417289,3884.335077809836,321.03805834953437,426.75862514518406,3238.372088636385,0.33441750232258566,0.3346852834010586,148.00343613239906,625,1,1.0568357251685085,0.01484080197573275,0
10,11,11,28.85009202914,264.5646187442525,554.9425349443003,12857.994006786868,264.57704975133043,555.1423419058239,19949.945797624445,0.2804613615967199,0.2804203948993372,764.509398725144,625,1,0.8240893277445607,0.014304800863421277,0
11,12,12,27.657705347937068,1072.2818647711133,555.1388126134686,4990.40950763886,1072.2091707248185,555.2488998745304,5187.002687788985,0.32163406422614976,0.32161535432806365,227.96953077174425,625,1,0.9659351629975358,0.015589596804744773,0
12,13,13,29.399563461986943,1573.890210785075,579.6215953570331,40577.03291228533,1573.8706709904504,579.7967989762682,73046.72691203046,0.26982780676488866,0.26979593562330356,2693.437545418189,625,1,0.7704911287746913,0.01387377361718189,0
13,14,14,28.118402497243075,759.0572248804701,624.055934565453,5384.923958926566,759.0030388968735,624.215956524985,5834.14836455538,0.3167510190008702,0.3167729336467466,252.5489779853243,625,1,0.9594394058259706,0.016145201246083898,0
14,15,15,26.898326417319794,1760.3386449332536,650.941264200023,2944.2878874181756,1760.2103238164925,650.9916123158507,1462.7112240520164,0.4641223490944236,0.46396788145453227,92.75640600249187,625,1,1.5027680565605803,0.017558517185287913,0
15,16,16,27.350100001215417,1761.0628746144434,684.391323941424,7161.406593957524,1760.9761625157296,684.557043275537,9436.601895296782,0.2895977607341956,0.28967622152460304,373.44113754730466,625,1,0.845688546925291,0.01481169567186991,0
16,17,17,28.433021191852845,1232.804113704991,724.5850021424258,18855.36818400898,1232.781553425147,724.7562438243261,31612.10202389025,0.27064710165419914,0.2706350384823792,1169.1866441987538,625,1,0.7848158212968379,0.012854300810131078,0
17,18,18,28.335093269520755,835.9541999836207,759.3100718822019,8932.603670048189,835.9198891369241,759.4636683047257,12569.535229386593,0.2900863078788657,0.29018327782996356,498.31141828516945,625,1,0.8516599654955527,0.0154078600260486,0
18,19,19,29.566067545037527,1551.1619341322391,837.0379254174177,15023.007128961075,1551.1277442027636,837.1993389358295,23821.238914241956,0.28604015803313493,0.2860092973127106,931.0872131155396,625,1,0.8389481274174933,0.015397389018228192,0
19,20,20,26.897006808432387,1563.882897175422,922.3806678560628,2563.5339005041214,1563.8470540648543,922.3987220965525,792.0271205358849,0.6097203562771673,0.6098198770410244,65.99356837758421,625,1,2.1118851364484486,0.024996335016106333,0
20,21,21,26.991443173638707,1218.9564008413577,925.5453395209898,3014.6573921043723,1218.873727873056,925.6262820325985,1620.7838117399162,0.4099650623198953,0.4099942725358578,90.8055439122784,625,1,1.374034389406407,0.017108928530990584,0
21,22,22,29.26014458955224,1246.0330303069784,934.1468674681607,20868.34151124208,1246.0174168061467,934.3111995830585,35217.92563941401,0.27414251065300166,0.27417548207612846,1319.410674307563,625,1,0.797299790710308,0.0137498450684649,0
22,23,23,27.561403364197822,1359.3383361065116,944.6285320787414,3824.31094361288,1359.2248469906801,944.8943499059069,3011.5347876558867,0.34862902060893486,0.34855940376051897,143.46126444306697,625,1,1.1059724459702216,0.016193384552444397,0
