id,group_id,group_size,local_bkg,x_init,y_init,flux_init,x_fwhm_init,y_fwhm_init,x_fit,y_fit,flux_fit,x_fwhm_fit,y_fwhm_fit,x_err,y_err,flux_err,x_fwhm_err,y_fwhm_err,npixfit,qfit,cfit,flags,RA,DEC,RA_ERR,DEC_ERR,time
56.0,56.0,1.0,24.222862301702087,1134.3048818772659,1906.458843920417,11296.341374819618,1.0,1.0,1134.0601071645465,1906.8639994512469,3652.321295667027,4.221771697918989,4.504020920062234,0.01585445047020514,0.016924643310064706,31.841293037259764,0.03779968376699671,0.040243899040269523,625.0,0.4424968230088665,0.005248975178436886,0.0,45.795710893509366,-55.01047179324226,2.1819738762474117e-06,1.1460480706659837e-06,57374.24065968833
55.0,55.0,1.0,24.15878774365808,944.1659095662565,1890.6337257141095,10652.546980861895,1.0,1.0,943.9810030711857,1890.8906742110582,3122.6865162774966,4.205845855428732,4.650406354593433,0.018757685050558724,0.02073977783473989,32.341994841687054,0.04473571002451128,0.04928751188326317,625.0,0.5245875994593836,-0.00037380371932555715,0.0,45.79337152460512,-54.99659430751218,2.6717840810874804e-06,1.355335768948862e-06,57374.24065968833
54.0,54.0,1.0,23.32101728578494,179.6360554269436,1892.0930630141067,8188.876961565757,1.0,1.0,180.16424443402622,1890.678249046896,897.9758313458736,4.253778728795881,4.062083540794695,0.05238640685096367,0.05030301032062672,25.7143658319668,0.12496209837016992,0.11988237716156509,625.0,1.5763644689603464,-0.005709480629913012,0.0,45.79211754504333,-54.94079945789957,6.482138928731729e-06,3.789118729002894e-06,57374.24065968833
53.0,53.0,1.0,26.862018695244423,510.950390188229,1855.0902998191618,24225.3970337038,1.0,1.0,510.82290511647125,1854.4871849942442,15303.030424478186,4.3420394787040015,4.606406465083208,0.00880715102582105,0.009358713052485165,72.19320447364827,0.020995117399436502,0.02224604788295021,625.0,0.20703138797180015,0.0011256731678963888,0.0,45.78804357773303,-54.964975666094766,1.2051620004172037e-06,6.365499913840722e-07,57374.24065968833
52.0,52.0,1.0,23.63154449945764,1884.1007725285695,1836.0347129917832,8068.985507523069,1.0,1.0,1883.9678151513262,1836.0604378996234,800.1980020350745,4.011176980227566,4.491293742753714,0.05900124261882869,0.06580446266716011,27.206010005096317,0.14065722358609362,0.15650104236359688,625.0,1.8178379811136838,-0.0003745989390594187,0.0,45.78787024338204,-55.065333034031156,8.490223251556017e-06,4.263974979323848e-06,57374.24065968833
51.0,51.0,1.0,22.181583436868955,1065.1222556671066,1802.946084584273,8204.77389071929,1.0,1.0,1065.433205503156,1803.0113639489593,1095.0459481257535,4.722853515276198,4.846473845163251,0.057858087988420556,0.059447013336210316,31.23599555085198,0.13761225485561765,0.14119224057697105,625.0,1.3728847956446122,0.005645423753769511,0.0,45.78236910197525,-55.005533006509104,7.665616507779305e-06,4.184755781011518e-06,57374.24065968833
50.0,50.0,1.0,26.106434131198462,1848.6666157368918,1667.9885325465614,16567.30007044163,1.0,1.0,1848.696582561742,1668.0067334850482,7997.121098481604,4.165763336021175,4.5404525980422905,0.019326664622510425,0.020995211149878193,85.88614628921155,0.04603653096799687,0.04993616355505143,625.0,0.38945405967261865,0.0025905191955241922,0.0,45.76636861283577,-55.062877803106105,2.7089536658309044e-06,1.3976242811963857e-06,57374.24065968833
49.0,49.0,1.0,24.328679775056386,1850.110393461921,1655.597814960502,10051.44456354012,1.0,1.0,1850.3667376680087,1655.8990005211983,1731.1807464210938,4.1873092804580985,4.537434515183428,0.3907667290207852,0.42209997728567006,374.04570225852814,0.93070209641329,1.0039788281050313,625.0,3.686977013346827,-0.002365373890658273,0.0,45.764825915428105,-55.06300862063918,5.44652032203885e-05,2.826105657760536e-05,57374.24065968833
68.0,68.0,1.0,23.596660229269524,555.639452817335,2536.8792743151366,12073.426732704365,1.0,1.0,555.7066342150049,2537.101410159255,3993.75000803457,4.35234568899161,4.724451284207286,0.02243875821337114,0.024446635372638803,47.88903380461352,0.05348667737503517,0.058005172641911795,625.0,0.5476540234469444,0.005888636912263198,0.0,45.87498035196883,-54.967731501987956,3.1498925494588548e-06,1.619171648314932e-06,57374.24065968833
70.0,70.0,1.0,34.082690550151625,916.4300241181421,2617.369728617316,109601.07315234156,1.0,1.0,916.1565233408934,2616.596013598789,92214.0134445409,4.338989320468078,4.6797135390782545,0.007586716221545658,0.008212848209428109,374.76803839022455,0.018080468738273677,0.019485982545560564,625.0,0.15054904273345182,0.0012779592786439507,0.0,45.885737194245735,-54.99399662857157,1.059080055654249e-06,5.47493819169631e-07,57374.24065968833
71.0,71.0,1.0,24.288982226930813,2032.969170959817,2617.6412764280244,10135.633574959194,1.0,1.0,2032.9612961389823,2617.385043398448,2575.181200519636,3.7000383999011133,4.405613136429574,0.0208517025842763,0.024733099593072506,33.40831643123877,0.04979593641112997,0.058738737542175595,625.0,0.6989899896686123,0.0016793183099079168,0.0,45.8878158356914,-55.07560440164721,3.1922049430477273e-06,1.503147593950871e-06,57374.24065968833
72.0,72.0,1.0,23.96928198441215,541.3335983785089,2713.738584899961,11624.135958528012,1.0,1.0,541.1133574938772,2714.022014754205,3971.62966643959,4.20842735956595,4.563442155467648,0.01539560943409853,0.016775764624018846,33.764584035829216,0.03672931787310099,0.03980795291990009,625.0,0.429466871052805,0.002718973698142225,0.0,45.89746135894062,-54.9665209426026,2.161880459539134e-06,1.1105298938218766e-06,57374.24065968833
92.0,92.0,1.0,22.930028203445644,1947.1644645964896,4084.7603446014314,7863.3652859806025,1.0,1.0,1946.6275635256993,4083.6424086089114,745.8010001878839,3.868396241226479,3.9057806273358238,0.06276856637500328,0.06442260767410661,27.924064766070046,0.14975270735043691,0.1523710908106132,525.0,1.7008244920146913,-0.0040839329779274415,1.0,46.07460430585252,-55.06792857986838,8.342071062372725e-06,4.519611501052623e-06,57374.24065968833
91.0,91.0,1.0,23.139728809225147,1847.1584736032564,3943.850490704145,8490.089605073512,1.0,1.0,1846.6735506316447,3943.5163727189897,1105.2070686651336,3.987529237231326,4.366020805407737,0.04158162136176406,0.045971203368905124,26.637972636456126,0.09915253760215503,0.10869472323133929,625.0,1.3302717079149653,0.002553756594607293,0.0,46.05653918822561,-55.06076841836729,5.944215942577102e-06,2.991668445417872e-06,57374.24065968833
90.0,90.0,1.0,24.57966282356918,1929.941971659623,3892.0997750096,20362.887116339218,1.0,1.0,1929.5809013600829,3892.2327115801086,11798.145761887603,4.281849962184257,4.526194945497885,0.009246592602311107,0.009867195902630903,59.011985026134454,0.022008414487115126,0.023327918944436803,625.0,0.21797145754366515,0.0028410813161686547,0.0,46.05017665843285,-55.066876869963735,1.2766402051056502e-06,6.656874731447715e-07,57374.24065968833
89.0,89.0,1.0,23.78848689820122,1192.542138801626,3843.0452039083034,8953.64614645645,1.0,1.0,1192.3936798943182,3842.591201288619,1600.9422183318304,4.05740714234891,4.247727412723287,0.02952738094397332,0.031330571682302306,27.010868629255448,0.07046413304076318,0.07412817489677777,625.0,0.931050929055257,0.0029331816771146282,0.0,46.042324807137234,-55.013072131762364,4.048674114187634e-06,2.126141019687111e-06,57374.24065968833
88.0,88.0,1.0,23.593793787854786,73.3522840534499,3664.3459515026,9627.871760651786,1.0,1.0,73.77835511779634,3664.3542108362576,2237.880576855712,4.194482772252702,4.331150116355845,0.023333335279747725,0.02442212405124284,28.937256043678893,0.05568030401909691,0.05781338700578135,625.0,0.6894166746208163,0.0022187416209914256,0.0,46.01735582015827,-54.93155839321112,3.149695999127289e-06,1.6803081095417838e-06,57374.24065968833
87.0,87.0,1.0,22.877371603838874,1342.8983241342498,3641.2099544466037,7766.16109583797,1.0,1.0,1342.4760711001404,3640.5608304079437,609.446410515535,4.08335914153277,4.727755767377319,0.07535480807610483,0.08779747272278951,26.0674355798056,0.17975530058724393,0.20767725764869904,625.0,2.230113862846554,0.00019936660609783577,0.0,46.01691533917476,-55.02423093864625,1.1331126245295309e-05,5.420900436092779e-06,57374.24065968833
86.0,86.0,1.0,23.76680966785976,1452.051508349608,3621.018930442739,14705.058514753036,1.0,1.0,1451.618605674056,3620.5307620968765,6780.25549511537,4.265347505536216,4.382144952722914,0.010884863084405115,0.011303334845338976,40.14319430073567,0.025933073312062585,0.026759018515634232,625.0,0.28443776184625297,-0.0011304833190615069,0.0,46.01458545496208,-55.0322234196121,1.4614452652494947e-06,7.843989138223151e-07,57374.24065968833
85.0,85.0,1.0,25.164483491764514,23.808789209577334,3556.599819414636,22061.566308752623,1.0,1.0,23.95980171225059,3556.4490022683017,13217.991091795886,3.999201786090962,4.370642050446648,0.008566775765850824,0.00946566623821727,65.73121508845172,0.020469941797453945,0.022414655408303747,625.0,0.22294476784672257,0.0005291469770840364,0.0,46.00354926270357,-54.928022420239486,1.2195518976909625e-06,6.16571711020697e-07,57374.24065968833
84.0,84.0,1.0,23.949895233943543,224.90474700518587,3506.67661656184,10109.032093001748,1.0,1.0,224.50157112337146,3506.482264206618,2557.4444010337784,4.1114543259133844,4.363979678430505,0.02099492813014743,0.022539489064973918,30.338512445427565,0.05012579044895303,0.05338426114367466,625.0,0.6270890218637138,-0.0015170277497205636,0.0,45.99760571028137,-54.9427081935139,2.906088475640445e-06,1.5120087155651163e-06,57374.24065968833
48.0,48.0,1.0,24.02437043697276,890.3562801021687,1639.978867244463,11922.71781325987,1.0,1.0,890.5102151959277,1639.4078999821563,4241.658651515874,4.209588989113999,4.51258448766901,0.013611370978789816,0.014592353419732232,31.85447056474447,0.032463205750641565,0.0347131470729853,625.0,0.3892161793594554,0.0022012794409206676,0.0,45.76125372055616,-54.99286811592558,1.879769776280682e-06,9.842939263648987e-07,57374.24065968833
83.0,83.0,1.0,22.739247537166513,172.96095826847673,3274.662494586365,8289.263043194249,1.0,1.0,173.03353274250568,3274.4974642718744,1137.672932412188,4.282143306167501,4.266151930781477,0.04217087770237024,0.042515428880624595,26.056000518954917,0.10057719150125895,0.10081155937779128,625.0,1.2313606989542836,-0.0020946082718364947,0.0,45.96802635551407,-54.939160987172265,5.484749244999421e-06,3.0408529312353494e-06,57374.24065968833
81.0,81.0,1.0,24.90874849402386,1105.0188361229054,2970.519649792952,16762.41063867074,1.0,1.0,1105.0014298428143,2970.387448256658,8550.632961298525,4.248083134593645,4.687195404913361,0.009833382984918293,0.010898489689169783,45.959987941414774,0.023441729658638225,0.02583391316541097,625.0,0.24803562053755715,0.00041255229902000337,0.0,45.93112489576293,-55.00749374315895,1.4059856496828615e-06,7.089258247106045e-07,57374.24065968833
80.0,80.0,1.0,23.074812336541044,422.4056191483721,2960.9435369943726,9296.66926264481,1.0,1.0,422.21482491816954,2961.1525595461067,1929.5869309341053,4.200522835475074,4.447775318435422,0.025947552963638848,0.02767655780484043,27.701865259334554,0.06191015944798746,0.06565456551006218,625.0,0.7691986253579021,-0.0039191786267514595,0.0,45.9286727662063,-54.957629392335946,3.567876490251365e-06,1.8711212703692581e-06,57374.24065968833
79.0,79.0,1.0,25.75425148010254,139.31745415564978,2955.166940920971,26859.194881284646,1.0,1.0,139.6266906769997,2955.266905648323,17660.358084838565,4.255903192458968,4.577214411798413,0.00810138316051484,0.008771299296083345,78.17023990069937,0.019324864137636184,0.02079915901839819,625.0,0.1859321418185978,0.001990078307807603,0.0,45.927394959334634,-54.93700043739526,1.1299137909759338e-06,5.840011425561897e-07,57374.24065968833
78.0,78.0,1.0,24.153506426033992,268.0274464302206,2924.5072950158024,15995.663256468817,1.0,1.0,268.4677633901634,2924.3756443912116,8088.361054079622,4.229944006982093,4.5299053559392,0.009006126479234268,0.009709382350737247,40.035544219249715,0.02148576969643128,0.023029030813200825,625.0,0.2366450132532581,0.0013648869707467825,0.0,45.923709491493014,-54.94643389624249,1.2510830842415999e-06,6.493496087500716e-07,57374.24065968833
77.0,77.0,1.0,22.86828510895436,1872.6125231897465,2891.0929094428957,8151.278302204719,1.0,1.0,1872.7459904704008,2891.1468257678216,962.9107650470384,4.09629902992722,4.202433312984326,0.045250840611598654,0.04663827834085922,24.60666294385371,0.10782492870220282,0.11075972313605967,625.0,1.3982702282902693,0.004493614414339707,0.0,45.9224472499481,-55.06366088101125,6.0300915691868795e-06,3.2661569022707226e-06,57374.24065968833
76.0,76.0,1.0,23.336292349059008,1862.4515378632777,2844.0787282422607,9593.112400420343,1.0,1.0,1862.240202058045,2844.127621763037,2210.274331833089,4.338878321029567,4.799033716979569,0.024732172748474543,0.027387016877091445,29.201824660516472,0.05885829480299381,0.06491973171221709,625.0,0.6537975991503426,2.8028274943635076e-05,0.0,45.916432180848716,-55.062934019888765,3.537401326525469e-06,1.7836699299778047e-06,57374.24065968833
75.0,75.0,1.0,23.530130845081956,1269.1779055251752,2782.4947789168737,8490.822394782723,1.0,1.0,1269.5512748347887,2782.3365538377107,1307.043004835091,4.285300794927914,4.497425187770328,0.03862411315914013,0.04073078213459136,27.350097039871184,0.09203660737894273,0.09665567895386924,625.0,1.0927821384506384,0.003185092875130446,0.0,45.907479302536814,-55.019677402297674,5.2584853520443176e-06,2.7875365375962247e-06,57374.24065968833
74.0,74.0,1.0,25.209284509931294,921.8093253405968,2767.0605439263572,35594.27922312366,1.0,1.0,921.8529207979967,2766.519513298234,25756.15649241557,4.316971138201051,4.7319733607909065,0.007855553230397477,0.008644565163624777,108.92214173621211,0.018723323938329497,0.02049944531417164,625.0,0.1663230421745516,0.0009557709114661179,0.0,45.90483299200705,-54.99428810932973,1.1147108764930636e-06,5.666025586492651e-07,57374.24065968833
73.0,73.0,1.0,23.476913386939934,877.6401966413034,2766.552870858621,8982.40116467893,1.0,1.0,877.2922263836024,2766.937354471834,1571.9292935303943,4.282531689918655,4.30320113346743,0.032045575607433804,0.0324375384984135,27.332998238223865,0.07639721765650416,0.07703387945045481,625.0,0.9257291772531284,0.00250463505574033,0.0,45.904805093636725,-54.9910325147517,4.187140156375335e-06,2.313708677093018e-06,57374.24065968833
82.0,82.0,1.0,22.924608093776783,1373.5210697607433,3104.1948878604894,8039.572968881056,1.0,1.0,1373.740699241486,3103.570846684394,872.644249149119,4.465036743275455,4.25199749484597,0.05884220605627934,0.056595499557104294,26.721356243845403,0.14006424076255786,0.13428533664987155,625.0,1.6168773796802376,0.001471067382482141,0.0,45.948591146404695,-55.02701075467882,7.320435386759527e-06,4.248833356257364e-06,57374.24065968833
47.0,47.0,1.0,23.48168807559543,349.2982590722126,1602.472539097498,9317.845091249663,1.0,1.0,348.99588244314606,1602.8727480359303,1856.7358059337773,4.17257862115694,4.520969187213095,0.026478682921424343,0.028702404238540723,27.38072051308912,0.06319056689392943,0.06828040447363909,625.0,0.7684810890788887,0.001740561872627262,0.0,45.75576940797942,-54.95333349163337,3.6930700417769913e-06,1.9141344225204193e-06,57374.24065968833
69.0,69.0,1.0,22.74150502937546,502.83090986307593,2586.775368945615,8063.16544406525,1.0,1.0,502.77858271330433,2587.061140014401,912.0995981621221,4.425741824687597,4.73268344970813,0.05599710363285473,0.06013916264524464,26.85363320706952,0.13342961872766632,0.14267356249740604,625.0,1.4892203718367387,9.189396085718606e-05,0.0,45.8812421509477,-54.963825317211466,7.749890421848704e-06,4.040912401137575e-06,57374.24065968833
45.0,45.0,1.0,23.287669680980926,1585.4079323276906,1551.14653723935,8520.341857927162,1.0,1.0,1585.0354952997116,1551.0352817479509,1259.3677506656197,4.204293873019653,4.4248187100749785,0.03794986845531417,0.03987504504865717,26.34989322841289,0.09042506738448954,0.09490922729794905,625.0,1.1219168438869227,0.00043215116153034154,0.0,45.75104456576259,-55.04368809667541,5.14373964222159e-06,2.745920319568995e-06,57374.24065968833
21.0,21.0,1.0,25.427864804998173,1551.2882050359551,839.4527760123041,23279.6429797898,1.0,1.0,1550.8577820845728,839.7246219286418,14455.991881457334,4.271652530433773,4.585099199955191,0.007932135335505382,0.008483324084973525,62.260731491842876,0.01889447748082162,0.02019346526563897,625.0,0.18964202130449395,0.0027209419443118433,0.0,45.66023787942288,-55.04165919018394,1.0931136742442504e-06,5.746455329358469e-07,57374.24065968833
20.0,20.0,1.0,25.73823587694882,835.9571505118901,762.3014503746335,15831.2119978557,1.0,1.0,835.6374999559205,762.0399940469098,7557.174253243347,4.194201813474883,4.469820792062583,0.01032412332542572,0.01098315086738238,43.20552758249658,0.02462672419078572,0.026160247190113714,625.0,0.2800968133382909,0.004051858194495392,0.0,45.64938743859396,-54.98942925093396,1.413294810959087e-06,7.478871069110937e-07,57374.24065968833
19.0,19.0,1.0,26.348296730439245,1232.6408218829115,726.8186460534753,27920.19972380257,1.0,1.0,1232.5060039827188,727.2977760639941,18610.585781181384,4.324117729776889,4.612975843400155,0.008506171502966812,0.009050662304989509,85.02383443090032,0.020265928922496554,0.02154296612357462,625.0,0.18434774093830664,0.0018358820949339256,0.0,45.64547700541321,-55.018455841148864,1.165433779704017e-06,6.163394630220864e-07,57374.24065968833
18.0,18.0,1.0,24.036100589622883,1761.0542903799167,687.0546848830592,13395.281764426523,1.0,1.0,1760.7413152868246,686.9535804100212,5597.51759214882,4.272591505115023,4.515170770492177,0.012416425826976909,0.013065600482588934,37.700213549359006,0.029564655667976787,0.03111497004754896,625.0,0.33078645634890375,0.0015329319492580844,0.0,45.64100879549786,-55.05709681197961,1.6841445500404006e-06,8.999432381529004e-07,57374.24065968833
17.0,17.0,1.0,23.299140321447496,1759.446872986949,653.1002798192006,8256.933209195306,1.0,1.0,1759.9386555692522,653.5408365069001,993.3835274506075,4.034816235139093,4.306837447544742,0.0437854601084349,0.046501096281045276,24.936620232729467,0.10439732677048334,0.11086478373191945,625.0,1.3855479910846245,0.005323873513557632,0.0,45.63674137833875,-55.05705817735322,5.993179783558844e-06,3.1735229697460454e-06,57374.24065968833
16.0,16.0,1.0,22.673837524929127,1898.5755804481548,631.699411453615,7629.056274229925,1.0,1.0,1898.467165550265,631.7417871374415,490.3796694589181,4.413230947031397,4.87154443079234,0.10620750053008052,0.11659452815890099,27.36381777287824,0.2526489213893595,0.2772358926069823,625.0,2.799386619609144,-0.0006350999647594849,0.0,45.63413240310678,-55.067199865212,1.502585403301282e-05,7.695982993993766e-06,57374.24065968833
15.0,15.0,1.0,24.261137501946813,759.0914542360442,626.8747643962209,11412.182228619595,1.0,1.0,758.7097155713774,626.8371508663719,3718.48085866149,4.232675516076276,4.49981714091307,0.016689293253389907,0.017712023175183472,34.06685200614268,0.039803449327484704,0.04218503189309479,625.0,0.4566647244266959,0.006619901389013192,0.0,45.63205764496151,-54.983887413265634,2.2784896103189567e-06,1.209270187985112e-06,57374.24065968833
14.0,14.0,1.0,27.323989165456666,1573.8070930117017,583.0136088998381,55348.72122030348,1.0,1.0,1573.5424395706837,582.3040633336219,43502.15267011233,4.355783950929133,4.686412247007221,0.008305529607726495,0.008900658420409314,192.4868467694657,0.01977452236235892,0.021180753727095433,625.0,0.15989488872212124,3.5222059322249216e-05,0.0,45.62741171950356,-55.0434725754173,1.1465557534506843e-06,6.019920846256355e-07,57374.24065968833
13.0,13.0,1.0,23.810834645192863,1071.6337006896565,557.8527472525266,10883.673600402653,1.0,1.0,1072.0052016085906,557.8456116980847,3226.6378242326427,4.289644559812747,4.4013149363877115,0.018598237660913612,0.019052719352393867,32.49565958022759,0.04432752059146328,0.045403264606540754,625.0,0.5218924645615008,-0.0014579187246798364,0.0,45.62366098082464,-55.006823967622374,2.4529980606757817e-06,1.3483680305625967e-06,57374.24065968833
22.0,22.0,1.0,23.837987808954146,1218.9694583331775,928.4377381992089,8438.373786598957,1.0,1.0,1218.7339320884923,928.0471529899396,1054.2931700201596,4.081781348325297,4.428495786812685,0.044092881069187344,0.04769638676512521,26.406570260313615,0.10520260192718417,0.11361349424371678,625.0,1.3544752880191742,0.0010924163022209465,0.0,45.67106163257344,-55.01732651520945,6.142131702802089e-06,3.1931356616610174e-06,57374.24065968833
12.0,12.0,1.0,25.703303782145184,264.08081746554143,557.6654442486158,20546.100785180537,1.0,1.0,264.19199066327417,557.7774612008429,11929.58844226381,4.312231730759551,4.616992099198728,0.008550587170774027,0.009142518456615558,55.01890124560668,0.020389055191106727,0.02176345258623456,625.0,0.20942468285321605,0.0012659759030464821,0.0,45.62262996619778,-54.9477971349021,1.1748073021067285e-06,6.193965660372669e-07,57374.24065968833
10.0,10.0,1.0,24.326128495257834,1088.8591828151223,415.00258624360686,11077.06533648649,1.0,1.0,1089.1379151286287,415.4555199024084,3428.376002308537,4.277751363298299,4.599302903188361,0.018206268117738057,0.01951952797636248,33.88960090723521,0.04339530500382227,0.046472488060151376,625.0,0.4969870745788933,0.0018227890042310526,0.0,45.605523634942436,-55.00815722821659,2.511666735927065e-06,1.3198194892538595e-06,57374.24065968833
9.0,9.0,1.0,26.02713593569669,837.0335993395926,326.8314331582399,18782.33555406098,1.0,1.0,837.1565690404595,327.3270129383782,10277.863591039333,4.292002332025029,4.655771904169924,0.00934217705247292,0.010108347948790125,51.991594722073636,0.0222715510793604,0.024060581311800052,625.0,0.24303300519716947,0.002807529490743278,0.0,45.593981168023234,-54.98978918194863,1.299822883993329e-06,6.772188783088495e-07,57374.24065968833
8.0,8.0,1.0,24.801285309450968,364.62658494258557,298.5791927328028,16965.075596353785,1.0,1.0,364.99054075564544,298.7289779279216,8826.800893695017,4.233558357402983,4.7670859391380205,0.009561639294399632,0.010736859900123368,46.34363632531579,0.022809760912326307,0.025544255515651707,625.0,0.24394609261545797,0.0015640205174612112,0.0,45.589769094957234,-54.95530382483664,1.37891169060822e-06,6.927461484451669e-07,57374.24065968833
7.0,7.0,1.0,23.82597558111207,618.8005583867235,255.8580256658743,8718.605569278714,1.0,1.0,619.5905642260616,255.85968578715443,1366.8834495174806,4.103329008528472,4.465180041697466,0.03595484202846096,0.03902766075916021,27.811519342956473,0.08583044741630128,0.09298457312536286,625.0,1.083426820362185,-0.0028405273900040094,0.0,45.584612355175715,-54.97392882187073,5.015865781388129e-06,2.606338675548159e-06,57374.24065968833
6.0,6.0,1.0,26.829109463081544,1133.2422710059313,230.28065941263168,23020.39754763881,1.0,1.0,1132.743603239024,230.5010866083517,13981.661941294304,4.281526418109339,4.70843881494945,0.009202380864592316,0.010084368697829268,69.79055032495397,0.0219325781872645,0.023998410475128924,625.0,0.22162441425365198,0.0021648922174691,0.0,45.58198522367418,-55.01144633053745,1.2971680831697086e-06,6.672350423286844e-07,57374.24065968833
