,id,group_id,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,group_size,qfit,cfit,flags
0,1,1,36.22858397972766,870.6801625598674,20.098188782340245,99079.48848339502,870.6641484937742,20.280439956500878,184837.77643484838,0.2661535500836573,0.266142399439276,6589.701082304344,625,1,0.7640686134778486,0.012722628427250493,0
1,2,2,25.33406521659751,1479.8784307075505,43.47798564144833,9516.348658731984,1479.8743569728597,43.590334885344454,14271.799808204449,0.28625373383878255,0.2863550497297742,547.2659082656942,625,1,0.8256455904014449,0.013102470646801418,0
2,3,3,23.957473681523247,1305.2235518151906,78.97384896378202,2848.961349352275,1305.0650479756544,78.95841134260684,1793.6220336783067,0.38990151159722153,0.3898428914622749,93.67996668205178,625,1,1.2443906599139325,0.017393875511840635,0
3,4,4,28.370289048599318,1297.9523377924822,180.9167030025461,32648.398182139383,1297.9260346521448,181.03476532591603,58203.24515407582,0.27566277045697163,0.2756327523419007,2149.321354846144,625,1,0.7843120420322226,0.013438379444662642,0
4,5,5,26.470884690590957,1134.4460630851504,229.4850696204527,14500.712975115823,1134.4469563155233,229.60431017918327,23702.218909731266,0.27223148458912194,0.27224897422246896,864.0564628469272,625,1,0.7901908577461835,0.012691999018557195,0
5,6,6,23.881335124563662,621.4929150009285,254.7541188791557,3109.9101646657414,621.4981459167457,254.86249628178743,2284.03464554588,0.36646748659280937,0.3663120018619795,112.08660405958094,625,1,1.1341326678062738,0.015875531248550172,0
6,7,7,25.297016857965893,366.76942273092106,297.6780844055941,9794.695727923961,366.72503260266643,297.7916807086325,14792.352891889135,0.28009249226940947,0.2800810779364896,555.0089039798054,625,1,0.8100917708717453,0.013136298738933051,0
7,8,8,25.738287834499197,838.8748190638381,326.26695997308013,11284.691931901316,838.7652519210282,326.40034151932105,17601.883746980962,0.28510915465987,0.28515883330361896,672.2707673500366,625,1,0.8169254257206721,0.013053485133120721,0
8,9,9,25.241088088015296,1090.7835046971302,414.33571854539827,4983.134031530806,1090.7579596527673,414.4654975529051,5430.345265939855,0.3231917255240817,0.3232710415795149,235.1029156315791,625,1,0.9875978877919879,0.013936918098112849,0
9,10,10,37.05306897264846,322.39822504360484,428.713543950795,60854.20208194278,322.3760476694854,428.85565480289637,110154.64676916301,0.27049344384182067,0.2704382578946535,3990.833684652459,625,1,0.7928759017366759,0.012088693308647366,0
10,11,11,25.731927253830598,265.85729181436466,556.9212512737781,12658.312874615862,265.79869140125635,557.0944026563889,20323.848138904374,0.2744942227735971,0.27449312585075547,747.3488528757267,625,1,0.7970223982274497,0.01303391023857137,0
11,12,12,24.074120795777937,1073.7170135215415,556.8277190076078,4767.106770918294,1073.6737792057588,556.9555562518858,5452.6851642109405,0.3046694558495833,0.3046262369485625,222.52976318279974,625,1,0.8792418996775081,0.015345003366372288,0
12,13,13,27.970042352231673,1575.193228724823,581.2836246582914,41019.170710591534,1575.1593486272463,581.4188866673184,74564.74231794573,0.26979207257322674,0.2698055619025208,2694.5758074020423,625,1,0.7694615864791686,0.013384597865012152,0
13,14,14,24.343889112596386,760.4397454911394,625.8148395585624,5251.485918907385,760.3577608156631,626.018112708697,6376.129003838429,0.2933919269493043,0.2933183455846487,250.5533677529731,625,1,0.8466859650972834,0.01419380362012538,0
14,15,15,23.239812314009463,1761.334978174245,652.4530217848194,2714.001794826824,1761.4532037773513,652.6648347780389,1766.5302069901995,0.35538274978863243,0.35540382897158107,84.05823098260524,625,1,1.1350960569563988,0.013423220388272924,0
