,id,group_id,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,group_size,qfit,cfit,flags
0,1,1,33.69244318781672,870.7606595431856,19.355384299199994,102983.19894788429,870.7410806399519,19.492456789632215,184972.78251498635,0.2502857025695723,0.2503119095661717,6761.066216752793,625,1,0.7832890031979326,0.01559674323636811,0
1,2,2,25.991818553182334,1479.9756978668038,42.70824432830973,9801.170377318991,1479.961507519314,42.80407902115285,14204.138904674597,0.2665230221532477,0.2664833273445793,552.8515229119014,625,1,0.8468931201693708,0.01613878575304234,0
2,3,3,24.213593751956253,1305.221884572982,78.12948817035128,2983.443208006139,1305.383897865248,78.38904987014631,1997.4509658268903,0.3146764014653339,0.3146150977452691,91.77659535579028,625,1,1.1669995938971296,0.015114955928215108,0
3,4,4,28.699352494436297,1298.0573073272776,180.1529296279295,33950.191818810024,1298.0278200981118,180.27500287300532,58232.28685625389,0.25895027878087734,0.2589301743413919,2202.142584085664,625,1,0.8125310281317876,0.016392096580089985,0
4,5,5,43.97078806667004,1146.3872408678694,208.2832341057015,5330.879586977163,1146.321533557923,208.49165139498743,3328.408186478575,0.408987707145199,0.40897695145373303,198.7780836029131,625,1,1.8892848009920706,0.00566780765481839,0
5,6,6,27.172020056081372,1134.4796020308636,228.84761717050938,15172.504165542345,1134.4974904934259,228.9526452013272,23873.407558514475,0.2594037629621173,0.25930810661974646,904.1751122128031,625,1,0.8301504443645457,0.015368368642291354,0
6,7,7,25.60755604711072,621.4321685898313,253.97707565692104,3165.884306934599,621.4639835939532,254.10345397296535,1968.5695965168977,0.4004330528423393,0.40034416524355776,115.10243593596898,625,1,1.476825341017474,0.026075235608638583,0
7,8,8,26.48844233730383,366.7738173611357,296.94273590905135,10177.438695321336,366.7357491183902,297.07413488767054,14695.368720699222,0.2656650835398825,0.26565409803754,570.1547624493551,625,1,0.8629528898531797,0.016564180501517322,0
8,9,9,25.95610343085395,838.9605953097741,325.58533689017315,11607.059419336138,838.9002962395924,325.64755923125244,17574.8705560569,0.26658866594546216,0.26659860661338824,684.2592028992111,625,1,0.829086386401352,0.016432440758734592,0
9,10,10,25.90068059880683,1090.8819938901713,413.6400990533592,5194.813076170683,1090.8933144426512,413.7745906306103,5607.0827524575125,0.30445006044972583,0.3044343505777423,249.30606775367008,625,1,1.0273864232201038,0.017255044669158906,0
10,11,11,24.985704604439114,322.3499154547486,427.8330167460939,6247.315867268789,322.3253895140093,427.9728286360694,7817.700015634029,0.2633129269478202,0.26328903430627093,300.6139983842357,625,1,0.8636869437946341,0.017190066106627166,0
11,12,12,25.732892452586782,265.940220121906,556.0089150469224,13150.198704163882,265.93843782051533,556.1083582417207,20455.19278822972,0.25635198950595905,0.2563610133398352,765.847651028047,625,1,0.8072201871417091,0.016176258115974274,0
12,13,13,25.32577499976525,1073.7309627264026,555.9533853779202,4876.64122597307,1073.6409837934466,556.1131337678739,5169.507240024472,0.30162124941546725,0.3015876109459638,227.70179259949506,625,1,0.9982592420833932,0.017828569211072835,0
13,14,14,30.44296886302807,1575.2816783805324,580.5494441979204,42712.70165504436,1575.2501298188756,580.6403920134823,73999.5173689345,0.2571486008655458,0.25709795281890635,2778.621572325128,625,1,0.8106317101373293,0.01544303477838333,0
14,15,15,26.00218710406073,760.4597879251056,625.0485080593143,5378.932156400012,760.4118377697359,625.1299216882162,5925.76103973718,0.2952300645140525,0.2951812401058476,255.46164537172947,625,1,0.9951735030407948,0.01676821351565034,0
15,16,16,24.360310848252183,1761.5467456711913,651.6869123438607,2894.283103826527,1761.438560172677,651.6478239433698,1736.4688751312244,0.3596366711251618,0.3595323919204833,91.18287893535816,625,1,1.3536500268417178,0.016164850920352414,0
16,17,17,24.78868598611946,1762.4458766669027,685.1333863224777,7315.869010580124,1762.4152771227266,685.2564352537689,9835.898297658621,0.2643572495588029,0.26425859382210654,379.6288082196776,625,1,0.8394557111025512,0.016888812020928123,0
17,18,18,25.950997371299593,1234.2444416905269,725.5039012323506,19577.2566385367,1234.204484064927,725.5999763285173,32248.21001528363,0.2533499780043242,0.2533367389264141,1193.1027322041325,625,1,0.7947210882760612,0.014811660868439342,0
18,19,19,26.33090542102682,837.3230300448606,760.4174770577217,9186.86220851158,837.2889240019721,760.4710219184261,12985.993047718453,0.2689450102561572,0.26897597914462934,510.0294443283008,625,1,0.8698821132190062,0.0162915196423252,0
