,id,group_id,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,group_size,qfit,cfit,flags
0,1,1,41.68259129921594,869.8784697088618,18.692659364768236,99286.10601092874,869.8930213532539,18.868905919254086,181101.8305943716,0.26973645055285744,0.2697271735981205,6684.417523876968,625,1,0.7965573418095795,0.013378798965145884,0
1,2,2,26.732773064507377,1479.1347043292453,41.973935408509476,9589.219199956073,1479.1237978205108,42.08849894093537,13945.143101893349,0.28615699010267054,0.2860964157303561,545.9846017977645,625,1,0.8535655776005198,0.014610737851375712,0
2,3,3,24.845799880332137,1304.3713099297884,77.4197222173134,2943.1553458985054,1304.5270800168362,77.60789892414786,1880.473701803983,0.3537373976847945,0.3536890909477173,90.97656731952537,625,1,1.1587197988014204,0.013836048139614034,0
3,4,4,29.52431025107701,1297.1037870551793,179.55707423684262,33127.32734305144,1297.124080859634,179.6788916431927,58138.64268037428,0.27286456819534205,0.2728485972273169,2170.580318336011,625,1,0.7994701103197208,0.013309735196293361,0
4,5,5,24.653484807115923,1487.6383998771842,194.3220691501712,2300.177008418823,1487.3085969526664,195.00731249630996,704.8446392587548,0.6344959419979866,0.6349814294158136,61.166712180332304,625,1,2.260449745713379,0.017667993888604322,0
5,6,6,28.740932946066252,1133.621646415993,228.22327149855306,14634.195765436687,1133.6492650101923,228.31629372040754,23202.77737235963,0.27831263295311826,0.2783025761122818,883.5433692960286,625,1,0.8322083338477734,0.013910227913318576,0
6,7,7,25.029172442821746,620.5235975636765,253.40584785026508,3208.4371277766027,620.4663773132206,253.7361818620361,2289.4683438736956,0.3643787398404155,0.3645253517830571,114.12144403063164,625,1,1.1610479704461638,0.016219735240879808,0
7,8,8,26.728524700147375,365.87988508001575,296.3471869282734,9988.747996984539,365.8958950610669,296.50107744027525,14775.479571094857,0.28228259291246416,0.28237677215091433,570.738270054461,625,1,0.8366219672752699,0.014851235908537673,0
8,9,9,27.716953913370766,838.0225141546083,324.9670185953024,11481.437938085688,837.9776356478744,325.096748533272,17422.398647773953,0.2865881507412803,0.2865807925613273,683.2357798571041,625,1,0.8492477755664621,0.014906082161537371,0
9,10,10,26.460023587815307,1089.9385818028188,413.02276891146056,5104.347795696401,1089.9455736013815,413.1216712127348,5499.585181407956,0.32230413852863427,0.32229015312118403,242.54611717931618,625,1,0.9892675185175166,0.018644628845621704,0
10,11,11,25.970781187131166,321.5622793752352,427.14190127563455,4628.382963317806,321.5557595444725,427.27217148959977,4767.594985175787,0.3118953546454942,0.3118641152140829,203.43585520251813,625,1,0.9672586234289634,0.014840541518489105,0
11,12,12,24.469007328578407,1585.9363705203248,434.2976092971,11993.923775257299,1586.4739199948192,434.32528188050594,21226.80312550754,0.6631504923303438,0.6628548734553528,1925.267829539297,625,1,1.2541833609606554,0.05643352044858939,0
12,13,13,24.680137731673867,219.1398593168259,439.0414116911988,2265.7202870134906,219.37490514478515,438.8933461414754,703.0651444327777,0.6096702282990529,0.6095636430310921,58.64405366811913,625,1,2.2181480244557585,0.021890148774799608,0
13,14,14,27.007663434772397,265.05875181651567,555.3623633451648,12857.7807496742,265.0527572914807,555.5212678105471,20218.450727828393,0.2758053249878638,0.27591811763095275,763.0764797292636,625,1,0.8193881282020755,0.01386953657316366,0
14,15,15,25.878739145067,1072.8455838531784,555.3421683475627,4883.254999455157,1072.8243382961302,555.5174755562279,5263.030158204153,0.3166469626583655,0.31674914549152045,228.03892367065612,625,1,0.9487569677306773,0.017445710966500275,0
15,16,16,31.60837707916896,1574.4360232594838,579.9814248216446,41057.367129419836,1574.4138824965894,580.095378060381,72754.52746784686,0.2724111430489891,0.2722798953855765,2710.9308789558563,625,1,0.7999148947903901,0.01377899115586151,0
16,17,17,26.31651320887226,759.4827908506608,624.4533451658781,5358.503882329876,759.5395621071751,624.6372251633427,6093.638152558507,0.3025295765851994,0.30256893152624853,252.1554474918682,625,1,0.920565116284295,0.015214286212474979,0
17,18,18,25.093014296838795,1760.665246548364,651.3720348071756,2882.6124462784014,1760.8889696428876,651.3604769101082,1702.8350484181788,0.37339087137777255,0.3733987609641391,86.9983179484684,625,1,1.2542164844611994,0.016893659128182588,0
18,19,19,26.990228340842506,1761.5173273953903,684.7255426774146,7138.124345505519,1761.5036691939415,684.8710028095436,9250.419595369509,0.29760519154597287,0.29750281156567826,376.61498611789676,625,1,0.9100392665992941,0.014140356878292295,0
19,20,20,26.722537897071064,1233.3173718955366,725.031781354812,19013.612166578794,1233.3315227739213,725.165972418016,32041.95767470598,0.2686438656143444,0.2685808810149865,1177.6111321769768,625,1,0.7832094820996949,0.013430289296253442,0
20,21,21,27.702338892385498,836.4941515247184,759.7730535974099,8844.82790462763,836.4581170847086,759.8641898478659,12359.086362584192,0.2945415692734415,0.29444099296770915,497.9663064569535,625,1,0.8927700761341691,0.013879541813803948,0
21,22,22,28.730476291498277,1551.6562059136231,837.2863285753737,15050.300429049626,1551.6287908479835,837.4394199056985,23877.934459756027,0.28850141556437975,0.2885346523745335,942.5342379611769,625,1,0.8588104298567172,0.015269277948501967,0
22,23,23,25.042158175322967,1219.5012888818105,925.9292625633896,2970.1973621743005,1219.397743177212,925.9758675047518,1855.2730113366372,0.3635435319467112,0.3634090943232942,92.26170545530047,625,1,1.2288847382524517,0.012834852581820768,0
23,24,24,28.195984084030684,1246.5158776255644,934.4915439006758,21129.127958651865,1246.522720882816,934.6832639980104,35617.87657799436,0.2762835463104524,0.2764180320047854,1346.3205373792146,625,1,0.8100429617685623,0.013962233639596176,0
24,25,25,26.203056181238054,1359.7828875086561,945.1320714167133,3743.152748829328,1359.7343478231894,945.3580439828904,3052.410865522365,0.34688010746381814,0.3469251555658209,144.87937676307195,625,1,1.0998360730141516,0.015833271462026694,0
25,26,26,28.867790960758292,1716.238167084065,1000.837582948976,3139.2656460786634,1714.9290197174876,1001.5339457805092,1591.6148427696533,0.4413970673408288,0.44104284540288224,96.01769254180122,625,1,1.5160878667264694,0.017639668010084698,0
26,27,27,29.338074508591077,1322.788723203404,1018.0519904322617,19675.63791381842,1322.7504243236447,1018.2035929909446,32490.1494088034,0.28186533818671833,0.28187074936889933,1253.0958784588497,625,1,0.8362524445557017,0.014421124017507253,0
27,28,28,24.810835261201653,1389.4961996491684,1043.9408537772438,2308.0866196184397,1389.3056619639212,1044.1927903773633,660.0840609601188,0.6548340306481919,0.6547177937823733,59.13523357008489,625,1,2.372748966684394,0.02626241180961718,0
28,29,29,24.992765313487944,912.4449765134752,1070.3429279165625,3225.0065399761415,912.7896190379437,1070.475962537605,2317.3950802830277,0.3368045526625846,0.3366271905279875,106.70895269791704,625,1,1.1228105258140406,0.010852934796807127,0
29,30,30,54.75050755982758,1606.6754992964,1154.9085184471257,235519.3186080385,1606.6753020245012,1155.0586861754828,438951.7240213184,0.2635003654670763,0.2634703702316582,15825.89317771833,625,1,0.7727658315542362,0.013037189686036977,0
30,31,31,30.011552233573724,333.609023422253,1164.0050456568306,29817.71797071259,333.618725390111,1164.1240593385542,51834.71792357056,0.2697153260799349,0.2697110191334766,1912.8948486649551,625,1,0.797370995215991,0.012956403711998103,0
31,32,32,33.557045081736504,1382.0435206959833,1175.602101716522,42053.31059382264,1382.0192032439888,1175.6966949547377,74017.86443756559,0.2720706146021606,0.2720712309464637,2755.591012565177,625,1,0.8107473773349319,0.013490192902828529,0
32,33,33,57.420323908073186,1827.6888465852676,1212.5705963579744,37344.70053713995,1827.0735803674636,1212.7572497555748,62882.60992754981,0.2733843074690576,0.27314037112879697,2350.3535461507713,625,1,0.8660409683388816,0.012979100695919779,0
33,34,34,25.25016830313919,360.0467806030303,1215.326020066199,2786.318061778617,359.9336791907788,1215.4046566102697,1408.2745829936578,0.4177614020488518,0.4179290339686333,80.51071693347907,625,1,1.4669243370044496,0.013906394887007645,0
34,35,35,49.99250916001711,127.77327014727672,1219.2363422107699,203523.79666221593,127.78718668515502,1219.402567220524,379175.0030259398,0.26408178424472384,0.26417632214006953,13702.394354397058,625,1,0.7737602062938862,0.013625059426504733,0
35,36,36,29.805898544236356,1825.1262438189467,1279.8103154273874,21177.693547018614,1825.1219919939533,1279.9328294550946,35401.317234348346,0.2705318041891359,0.27047734847549126,1310.3655235081042,625,1,0.8076304299261389,0.012915518770537324,0
36,37,37,25.59711132378414,1044.779007346993,1307.3510055389727,3784.0042564855935,1044.7656673740228,1307.5984464669414,3300.7712683638047,0.31961630540819563,0.3198165023073342,144.36443891514716,625,1,1.0132218790510157,0.013827052894560935,0
37,38,38,31.495655139703402,657.5942074791477,1312.328568194655,49384.31710840101,657.5926132640575,1312.4646161250053,88664.12318110625,0.2690064638552462,0.26909487749742095,3263.46030848172,625,1,0.7839727814295384,0.013562732784064105,0
