,mjd,time,dpar_smoothed,dparerr_smoothed,dpar_raw,dpar_error,dpar_detrended,dparerr_detrended,dpar_detrended_mean,dparerr_detrended_mean,dpar_detrended_median,dparerr_detrended_iqr_low,dparerr_detrended_iqr_high,dpar_detrended_weightedav,dparerr_detrended_weightedav,dpar_detrended_weightedav_detected_in_all_frames,dparerr_detrended_weightedav_detected_in_all_frames,ensamble_dpar,ensamble_dparerr,dpar_smoothed_median,dparerr_smoothed_median,dpar_smoothed_mean,dparerr_smoothed_mean,g_mag,g_mag_error,am
15,57374.249015232665,721.9190304866061,-0.024720739257795825,0.017428128827947323,-0.04861326860436549,0.05644127216245577,-0.04705465223105644,0.08955733820890054,-0.046248319228517305,-0.01687885169369925,-0.057580238113898785,0.10195077783929196,0.003901344446659488,-0.04705465223105644,-0.013092170322056604,-0.05312070618480309,-0.01687885169369925,-0.0015586163733090463,0.06953344248451238,-0.024720739257795825,0.017428128827947323,-0.009976228768332348,0.017428128827947323,-0.14637244716740305,0.0456141279719578,1.509730495178512
16,57374.24958296006,770.9706773981452,-0.024720739257795825,0.017488428275400085,0.05479653383238982,0.05878075550539592,0.0034230208930308773,0.08120280026158434,0.004295002824828559,0.010506981981507936,0.0005569451721838675,0.04594489041647479,-0.028821846980202244,0.0034230208930308773,0.002756496897738922,0.0024047705743673806,0.010506981981507936,0.05137351293935894,0.056024258607656995,-0.024720739257795825,0.017488428275400085,-0.007330372423246462,0.017488428275400085,0.07496914699851054,0.05148255995034188,1.5132395928493803
17,57374.250139535165,819.0587664954364,-0.024720739257795825,0.017534422273758506,-0.06085598506835316,0.055805022176628256,-0.041769037185590205,0.09528875613100705,-0.040376255194433955,-0.01902041356840694,-0.04581773681067235,0.12079724219366508,0.01924358604992432,-0.041769037185590205,-0.021433223174108194,-0.03490258044579764,-0.01902041356840694,-0.019086947882762956,0.07723824535073645,-0.024720739257795825,0.017534422273758506,-0.01457573316632772,0.017534422273758506,-0.02170136937387035,0.047596182113017,1.516703819385534
18,57374.250695473034,867.0917984331027,-0.036875848284641924,0.017565884680768497,-0.032131246376499875,0.05973541121911302,-0.04134879135220505,0.08609007149420064,-0.04056016211607311,0.005541246669728564,-0.04092449937307853,0.09577349764561374,0.0022925129212122627,-0.04134879135220505,-0.0022579840448991376,-0.042892591183372596,0.005541246669728564,0.009217544975705178,0.06199339526401216,-0.036875848284641924,0.017565884680768497,-0.027368272475827328,0.017565884680768497,0.04490356745264634,0.052532547258965015,1.5201862861085946
19,57374.251252728885,915.2387039735913,-0.036875848284641924,0.01788054977724449,0.004156658836394997,0.058558736308558415,0.03230777183474318,0.08073592303617523,0.031954253717625454,0.005648150538356836,0.02170439420170179,0.13055581300288083,0.047910392210814806,0.03230777183474318,0.002978490983011936,0.024875334609428076,0.005648150538356836,-0.028151112998348188,0.05558024532554648,-0.036875848284641924,0.01788054977724449,-0.02108976743868419,0.01788054977724449,-0.008357865101205064,0.04973269660892752,1.523700113262944
20,57374.25180864308,963.2696903077886,-0.036875848284641924,0.018116597745702387,-0.03535950081459729,0.05567737781425347,-0.021054110354698584,0.0763946004680143,-0.020891802977399232,0.01034674491922282,-0.018567044595302156,0.10772479472446361,0.039384161581516544,-0.021054110354698584,0.003369017293239178,-0.027198385988017982,0.01034674491922282,-0.014305390459898705,0.05230836052101429,-0.036875848284641924,0.018116597745702387,-0.01644364785514316,0.018116597745702387,-0.05973281358145144,0.04557642958517582,1.5272290824778396
21,57374.25236423108,1011.2724933307618,-0.036875848284641924,0.0182425676901754,-0.051513430415049966,0.05919578243244808,-0.036875848284641924,0.07418323376237944,-0.036755992679651316,0.015964545741230338,-0.043050004916507366,0.10558808016461979,0.049702573697940094,-0.036875848284641924,0.014485475861657236,-0.04728708002178777,0.015964545741230338,-0.014637582130408038,0.04471030657079084,-0.036875848284641924,0.0182425676901754,-0.02103984592605551,0.0182425676901754,-0.026487692523669892,0.048355719386376284,1.5307792308521475
22,57374.25291918243,1059.2202901141718,-0.04134879135220505,0.018527196747981537,-0.11004969318296325,0.05828843309995808,-0.10492705729212656,0.07178088882543864,-0.10494494201653105,0.019963902402411172,-0.108137244978548,0.09258231055797886,0.03857988037097945,-0.10492705729212656,0.01639625522243908,-0.11149015037811874,0.019963902402411172,-0.005122635890836689,0.041892177877519,-0.04134879135220505,0.018527196747981537,-0.02549868255216818,0.018527196747981537,-0.03965807190711956,0.049342396120644935,1.534349036075676
23,57374.25346143346,1106.0707790544257,-0.036875848284641924,0.018659442831777725,-0.09255219939511117,0.06131403275915812,-0.06489738195142784,0.07708646740796947,-0.06507252845938528,0.012195185961716808,-0.06728205485230512,0.10936354247835398,0.06674191811714193,-0.06489738195142784,0.014592379917581298,-0.06820202766059308,0.012195185961716808,-0.027654817443683328,0.046721652841576825,-0.036875848284641924,0.018659442831777725,-0.009616716121223794,0.018659442831777725,0.19281957995732313,0.05907676119830044,1.5378596007184455
24,57374.25401780249,1154.1410631034523,-0.021054110354698584,0.018715180306800326,0.04626812686481324,0.06851438623989765,0.04434281615077875,0.12283503001113592,0.04670278000419428,-0.03304298956316483,0.017637146461330196,0.1390456594813826,-0.000964328799557157,0.04434281615077875,-0.033437678359142145,0.0443666815700843,-0.03304298956316483,0.0019253107140344912,0.1019520645990398,-0.021054110354698584,0.018715180306800326,0.009006303533202753,0.018715180306800326,0.14113735072688272,0.05708610106436838,1.5414845875869854
25,57374.25456680212,1201.5746313845739,-0.021054110354698584,0.018300380256018982,0.10766285140827872,0.06712541009403805,0.09697314336661911,0.08603998312859351,0.09947445233455118,0.02992089816769993,0.11096957061388188,0.0959653564769101,0.03340285650565047,0.09697314336661911,0.013301084585250936,0.09920933144279029,0.02992089816769993,0.010689708041659609,0.053824325508787116,-0.021054110354698584,0.018300380256018982,0.02691417595739591,0.018300380256018982,0.11769239856178793,0.058903376272072414,1.5450855629148725
26,57374.25513005374,1250.239571230486,0.04434281615077875,0.017952504024613205,-0.0832758535758618,0.061154041661140926,-0.09761283101109239,0.09543167815757918,-0.0962264991861028,-0.013963679365714202,-0.0847047597913203,0.11140643800125932,-0.017454295556433616,-0.09761283101109239,-0.012108420654012075,-0.10092517395051326,-0.013963679365714202,0.014336977435230594,0.073262462315153,0.04434281615077875,0.017952504024613205,0.04857550480135304,0.017952504024613205,0.18967099717737312,0.05858066049633803,1.5488058874330417
27,57374.255702588875,1299.7066070325673,0.09697314336661911,0.01750273867129443,0.02690663198538829,0.06871340604370645,-0.04562418199420845,0.11320065742673212,-0.04568479166106114,-0.010578284564542573,-0.06239313206207474,0.0634427534294584,-0.07110938353509148,-0.04562418199420845,-0.021246900045796643,-0.05901311740698817,-0.010578284564542573,0.07253081397959674,0.08996030608950309,0.09697314336661911,0.01750273867129443,0.06746794480229917,0.01750273867129443,-0.27123991711287054,0.05060190076985216,1.552611675239726
28,57374.25626709463,1348.479904141277,0.132932593554798,0.01706507650978624,0.030745544720931987,0.06090363521222311,0.132932593554798,0.08883790569678278,0.1323749829287173,-0.0036207540262984533,0.12363083777498568,0.18709176627992566,0.12522314109854674,0.132932593554798,-0.003771867928664227,0.12930405104110804,-0.0036207540262984533,-0.102187048833866,0.06467550314088734,0.132932593554798,0.01706507650978624,0.09963700973300887,0.01706507650978624,-0.08184698795518663,0.05040164190935708,1.5563901625668624
29,57374.25683197735,1397.2857712302357,0.16350442484648703,0.016526827529512737,0.17568870031117706,0.06180924344691566,0.16350442484648703,0.08610002450527182,0.16328994678720116,0.007666479700427116,0.16293697600270113,0.0765469055223935,0.007749513309041368,0.16350442484648703,0.0018690095106994667,0.15628841554328338,0.007666479700427116,0.012184275464690017,0.05994023393621619,0.16350442484648703,0.016526827529512737,0.1294489435347941,0.016526827529512737,-0.4208500847901231,0.04337259239711715,1.5601960365448648
30,57374.25738249212,1444.8502474464476,0.17094099172576552,0.015728983174321934,0.21621201536559123,0.03963943457612923,0.22929436850086782,0.08069744929087531,0.22927375972277178,-0.03522079777965724,0.23030636913753535,0.10165599115234547,-0.002051820164557211,0.22929436850086782,-0.030651343969410896,0.21661548256115792,-0.03522079777965724,-0.013082353135276599,0.07029077854554013,0.17094099172576552,0.015728983174321934,0.1471226118199417,0.015728983174321934,-6.144844093180119,0.004016047274521894,1.5639304523808748
31,57374.25792112619,1491.3882311666384,0.2172205069288299,0.014940165377678975,0.22350110485957242,0.03967337737291435,0.2172205069288299,0.07878706494130754,0.21979689744504563,-0.031459367475121874,0.2230289383987733,0.07932634180928372,-0.003794509681488062,0.2172205069288299,-0.028395886835626494,0.20068963239808763,-0.031459367475121874,0.006280597930742502,0.06806926420854084,0.2172205069288299,0.014940165377678975,0.1588944885707659,0.014940165377678975,-5.862512943446511,0.004248687410250305,1.567608299358563
32,57374.25846568892,1538.4384512202814,0.22646378762568528,0.01433033373407947,0.20310101416733584,0.03968134759627327,0.17094099172576552,0.08976302366106086,0.16981429919629992,-0.029765305496443392,0.15618252288252066,0.0619276042016271,-0.05392945336878524,0.17094099172576552,-0.04083443389853622,0.15981840562663627,-0.029765305496443392,0.03216002244157031,0.0805157814948095,0.22646378762568528,0.01433033373407947,0.19098525385383436,0.01433033373407947,-5.446686675033391,0.004088751623547653,1.5713509636955942
33,57374.25901327613,1585.749986115843,0.22929436850086782,0.01341055237099318,0.2564289698788157,0.03958445961795393,0.24893265694568026,0.07545434905320923,0.24701962207277647,-0.02254180071416352,0.24953107071021835,0.07812814066232865,-0.01681712541069863,0.24893265694568026,-0.024652829769115578,0.24171436680217204,-0.02254180071416352,0.007496312933135447,0.0642372893870695,0.22929436850086782,0.01341055237099318,0.22560612517948647,0.01341055237099318,-5.073712324825442,0.003446042696558302,1.575138725140744
34,57374.25957123296,1633.9574557263404,0.23875316728740203,0.012744779195847468,0.10749453532989305,0.039643824660907274,0.26303388986820975,0.07382232371131377,0.2788182448513818,-0.00180854876259455,0.2845355334804768,0.2561705434263774,0.17525062265429128,0.26303388986820975,-0.022630589382046505,0.27895419757083095,-0.00180854876259455,-0.1555393545383167,0.06227441404295378,0.23875316728740203,0.012744779195847468,0.24039619429062312,0.012744779195847468,-4.588536837876644,0.003999628054965637,1.5790249548248938
35,57374.260136991594,1682.839001971297,0.24893265694568026,0.012012435272843779,0.23933784759974025,0.03975263546330989,0.23875316728740203,0.09538833575115618,0.23982710242807878,-0.05354104970356758,0.2326860489821177,0.10473064160751872,-0.01872349508886592,0.23875316728740203,-0.04695758637412111,0.22915348758446197,-0.05354104970356758,0.0005846803123382268,0.086710221837431,0.24893265694568026,0.012012435272843779,0.2506731669247909,0.012012435272843779,-4.195475461553828,0.004541914322223951,1.5829906548280301
36,57374.260689240255,1730.5532862665132,0.24893265694568026,0.012020296522248423,0.21499008050038088,0.03973089336803903,0.22646378762568528,0.06487555811013183,0.2258490644209785,-0.0062512147072662436,0.2248473468491519,0.08223710572128473,0.0207005849825628,0.22646378762568528,-0.011555500073873064,0.22581560328368144,-0.0062512147072662436,-0.011473707125304402,0.0512863934419121,0.24893265694568026,0.012020296522248423,0.24869295753467718,0.012020296522248423,-3.9299865122852022,0.0048067998478755845,1.5868885633965653
37,57374.261238135856,1777.9778662137687,0.24893265694568026,0.012028777626908703,0.23250182245732018,0.03974867978982551,0.25538558710266096,0.08300763188781303,0.25572833713893084,-0.02820166171927973,0.25935326706314743,0.11150043426676287,0.00947819866556756,0.25538558710266096,-0.033123189999473786,0.24420972058109583,-0.02820166171927973,-0.022883764645340778,0.0728718697892993,0.24893265694568026,0.012028777626908703,0.24480279422044235,0.012028777626908703,-3.6905275549592673,0.004725864724435579,1.5907882913101532
38,57374.26180654388,1827.0883195102215,0.24893265694568026,0.012035959741936754,0.26392651950690976,0.04042462882821428,0.3352054025879646,0.06917472552157498,0.3389375344012774,-0.016655153491646257,0.3280970136428348,0.1435823840713107,0.08248988677345492,0.3352054025879646,-0.015709069028655487,0.33863094167038754,-0.016655153491646257,-0.07127888308105483,0.056133697856869766,0.24893265694568026,0.012035959741936754,0.2457884956899511,0.012035959741936754,-3.3741951717640806,0.006973894453452695,1.594853799709208
39,57374.26235904839,1874.824709398672,0.23875316728740203,0.012049691260660496,0.3657122247348918,0.04002770398873734,0.295623353777301,0.0940653136109732,0.294619257899586,-0.04131881491557067,0.28519622620739454,0.03791314747607837,-0.09498824100046904,0.295623353777301,-0.045096124274098454,0.28175757986988303,-0.04131881491557067,0.07008887095759084,0.0851238282628358,0.23875316728740203,0.012049691260660496,0.2365074477797635,0.012049691260660496,-3.1798734073587873,0.005835707022522383,1.5988319181678656
40,57374.26291104133,1922.5168994162232,0.22646378762568528,0.01206474454835074,0.35836957200529546,0.0403305877953202,0.2765511238223331,0.08643856974670569,0.27794484772383393,-0.04092910379643157,0.257270930137949,0.017065502948060265,-0.09155322664781115,0.2765511238223331,-0.03612246988022391,0.2772194386506903,-0.04092910379643157,0.08181844818296237,0.07645305767554411,0.22646378762568528,0.01206474454835074,0.23258991331237835,0.01206474454835074,-2.9489234801962443,0.00697020168820698,1.602833490881216
41,57374.26346734922,1970.5819009803236,0.21994101072697306,0.01208450872445818,0.2034555149340745,0.0399267451294954,0.20751206520961635,0.0795165052770042,0.20855843418534,-0.022849403497123083,0.20757664640007906,0.09890901340662388,-0.003286714416445763,0.20751206520961635,-0.02883901404490878,0.20487424780214922,-0.022849403497123083,-0.004056550275541872,0.06876575917440418,0.21994101072697306,0.01208450872445818,0.22400467933819226,0.01208450872445818,-2.7822876345016905,0.0062636389438168434,1.6068942170393292
42,57374.264023168114,2018.6046533519402,0.21994101072697306,0.012117005423663596,0.2253205907357291,0.039983200980781015,0.17442871047224645,0.06998224672116071,0.17517902255326392,-0.007121607456087038,0.18212043498311478,0.02976970622523184,-0.0491066849137406,0.17442871047224645,-0.017452489103624534,0.16949025863742756,-0.007121607456087038,0.05089188026348265,0.05743569008440555,0.21994101072697306,0.012117005423663596,0.22722428755334392,0.012117005423663596,-2.587074088537012,0.0070342770200448705,1.610977696891103
43,57374.26457678002,2066.436722036451,0.21994101072697306,0.01215105517773065,0.1643691673946253,0.03994399164075271,0.18178370789036202,0.06643292352352294,0.18076593654724643,-0.016023658228699833,0.17235643840118553,0.09112156665613753,0.018358399385387632,0.18178370789036202,-0.013139064598368687,0.17692907166992122,-0.016023658228699833,-0.01741454049573674,0.0530830562391214,0.21994101072697306,0.01215105517773065,0.22532525710270715,0.01215105517773065,-2.4543521475414014,0.006972155439555867,1.6150727847781765
44,57374.265130766726,2114.301173365675,0.2199232740975644,0.012171103636983826,0.14602779912496217,0.04008675696460143,0.14684112993361711,0.08219168801239334,0.14777824691045305,-0.03210715046370932,0.14906103908531268,0.09767810788434794,-0.0009336040731270923,0.14684112993361711,-0.031666469404584105,0.14200990955212,-0.03210715046370932,-0.0008133308086549462,0.07175322636918553,0.2199232740975644,0.012171103636983826,0.21484506360357986,0.012171103636983826,-2.313887398447278,0.0075910457659153305,1.6191979386399258
45,57374.26570033793,2163.5121252620593,0.20751206520961635,0.012204218105551862,0.23562049497338364,0.04019397989812651,0.21994101072697306,0.07581091683284975,0.2204672570688685,-0.0145549889904905,0.21749220834285393,0.08053485771515112,-0.02481178815801456,0.21994101072697306,-0.024084625337101373,0.20791277483843448,-0.0145549889904905,0.01567948424641058,0.06427860523522788,0.20751206520961635,0.012204218105551862,0.20621867154559895,0.012204218105551862,-2.2041254716513734,0.008209468590411927,1.6234674537731617
46,57374.266251524445,2211.134640290402,0.2007330411395114,0.0122188825092592,0.08348016670581129,0.04047251076618519,0.14431559357135532,0.06968769792696947,0.14872466575656396,-0.009473190661147705,0.1484831661303158,0.14321690246879032,0.06706493143919195,0.14431559357135532,-0.016258002316648534,0.14418866519588028,-0.009473190661147705,-0.06083542686554401,0.05673051308283372,0.2007330411395114,0.0122188825092592,0.19318413917105354,0.0122188825092592,-2.032916597054747,0.009928418081630783,1.6276286935049689
47,57374.26681186673,2259.548213565722,0.19887232063363194,0.012242062249993605,0.27191981609239224,0.04091096034339137,0.2618794779923531,0.07619438199909495,0.2634707036783747,-0.016932782382032746,0.2525362972902822,0.07672700450709202,-0.015054058120244039,0.2618794779923531,-0.023368718965123103,0.25476479541848485,-0.016932782382032746,0.010040338100039103,0.06427967930851447,0.19887232063363194,0.012242062249993605,0.19239870784596402,0.012242062249993605,-1.9874704868252255,0.010829517431395614,1.6318856626700513
48,57374.26736827734,2307.6220903079957,0.19887232063363194,0.012288105847940477,0.2369379998813999,0.04098710097028896,0.23449625214565623,0.07420800522158169,0.23546096139458458,-0.025668637288295312,0.23065853350934543,0.08334263898432073,-0.010124093327457326,0.23449625214565623,-0.0208747256517696,0.23870872157486017,-0.025668637288295312,0.0024417477357436793,0.06186182662205856,0.19887232063363194,0.012288105847940477,0.19454956346161936,0.012288105847940477,-1.9161475596511721,0.011568187111072175,1.6361428201945272
49,57374.267933371346,2356.446212553419,0.2007330411395114,0.012324600441654286,0.19036774583173813,0.04114793864706189,0.2199232740975644,0.07890904205425882,0.2204692708559951,-0.021786913959755357,0.20446829256348809,0.11584608940377014,0.023551788448170845,0.2199232740975644,-0.026183213600752923,0.21439480933632973,-0.021786913959755357,-0.029555528265826282,0.06733115224781482,0.2007330411395114,0.012324600441654286,0.19666300925571714,0.012324600441654286,-1.8330391848386416,0.01189826550821706,1.6404960493278005
50,57374.26849201935,2404.7134000808,0.2007330411395114,0.012363384714766666,0.14260474976356746,0.041229666036934204,0.2007330411395114,0.08134762803692279,0.21584408888175693,-0.021859092388363838,0.21010506512532867,0.15092132263973063,0.07124080718148298,0.2007330411395114,-0.028895587800156622,0.22270914505828066,-0.021859092388363838,-0.05812829137594394,0.07012525383709083,0.2007330411395114,0.012363384714766666,0.2010522050888807,0.012363384714766666,-1.686370524180898,0.012695350609747458,1.6448291542281175
51,57374.26905917175,2453.715367242694,0.19887232063363194,0.012390669293398125,0.17151184565373503,0.04086431801691179,0.13317126770233367,0.07069941325410602,0.13186267766432153,-0.014494112613342013,0.11766141715637234,0.04019651071419887,-0.038324046524096475,0.13317126770233367,-0.016828961899275685,0.12944894669144902,-0.014494112613342013,0.038340577951401375,0.05769327991618747,0.19887232063363194,0.012390669293398125,0.19121213830825495,0.012390669293398125,-1.8258708041589422,0.010907994561972039,1.6492580208494128
52,57374.26961341397,2501.601895247586,0.2007330411395114,0.012423638443643865,0.20040880858389873,0.04077685345768958,0.19887232063363194,0.06315048966426504,0.20049669273888007,-0.010259991210093848,0.2005141162027449,0.07089229327139654,0.009653333205612735,0.19887232063363194,-0.0074438118936569694,0.2028930589698437,-0.010259991210093848,0.001536487950266781,0.04822066535134655,0.2007330411395114,0.012423638443643865,0.19760878549178731,0.012423638443643865,-1.8027977678400422,0.010804169220016265,1.653615760030976
53,57374.27016994389,2549.686080473475,0.19887232063363194,0.012453976830512954,0.162750713937443,0.041657180432230996,0.1980881222444544,0.07884028784542574,0.19892646854203122,-0.010103372025023899,0.20204603523006454,0.11933312411935398,0.03646212717478158,0.1980881222444544,-0.02527913486810606,0.1979343049484471,-0.010103372025023899,-0.0353374083070114,0.06693631530033706,0.19887232063363194,0.012453976830512954,0.1823299512847094,0.012453976830512954,-1.711820228191911,0.013150286908937703,1.6580216530703196
54,57374.270722839734,2597.456281282939,0.19887232063363194,0.01248186299474221,0.2365044556708461,0.041282058873814476,0.205031611625438,0.08322945035897499,0.20523213301885396,-0.03285755056241729,0.19702524997281623,0.05302812798800787,-0.045072448293423606,0.205031611625438,-0.0309878036014663,0.20010942261760625,-0.03285755056241729,0.0314728440454081,0.07226986247528078,0.19887232063363194,0.01248186299474221,0.18484335658010942,0.01248186299474221,-1.7557592055902056,0.012565557213197005,1.6624278649380113
55,57374.271284924005,2646.020362316631,0.19887232063363194,0.012525356941757486,0.1547628127895249,0.04150670134527735,0.19512228409841634,0.07699099808787173,0.1974720093129339,-0.014698578522053023,0.1985905745089079,0.12940852082299692,0.04669818078447259,0.19512228409841634,-0.023337785930054082,0.1865424202986869,-0.014698578522053023,-0.04035947130889145,0.06484448727533143,0.19887232063363194,0.012525356941757486,0.19065856068803486,0.012525356941757486,-1.662558825534127,0.01339928752358436,1.666938929051032
