,id,group_id,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,group_size,qfit,cfit,flags
0,1,1,36.962848563468896,870.1409514680133,19.65142543184405,96254.46541373996,870.1501354187257,19.89237769454435,181959.07515412592,0.27967747753229844,0.279647626039077,6627.239424379275,625,1,0.7666100390048369,0.012340061164079342,0
1,2,2,26.083549605475532,1479.3622374232841,43.04308438598413,9290.117259908344,1479.3947577174272,43.32572845433379,14055.739215637015,0.2907528090559015,0.2906404576328097,532.0040166159474,625,1,0.8047182590151631,0.012174183320174215,0
2,3,3,24.485011624275373,1304.798154246821,78.402784289254,2884.3689435197903,1304.8583231537343,78.69454506978539,1851.8592692065647,0.3928734286338305,0.39314862185095384,94.75015831072477,625,1,1.2068376449081961,0.015526514569183017,0
3,4,4,29.41858637911602,1297.437269999093,180.43075889782114,32013.696221749513,1297.4166902527038,180.61061036090763,57475.25103812557,0.28977380310574546,0.2898027364463485,2168.102785517499,625,1,0.7891260431721769,0.012845432125447885,0
4,5,5,29.454299521331052,1133.8741275427599,229.13186062295873,14375.508869898837,1133.956714467914,229.28767766587288,22986.384624726135,0.3036131859941019,0.3036347429279028,908.9026560012875,625,1,0.8482437495657011,0.013361410121921026,0
5,6,6,25.82831877520961,620.812595784549,254.3877695245723,3239.4516541168005,620.9162040940439,254.60332781308693,2119.9073434277725,0.430485569664753,0.43075141681789775,118.85454322795205,625,1,1.318307619042038,0.01731794026435634,0
6,7,7,25.69205079880436,366.14983421653216,297.176836289934,9810.959271802902,366.1303798013551,297.3350880976538,15039.33638419567,0.29513959786466976,0.29518864323596133,578.0736200440526,625,1,0.8037424499488506,0.012494061136075433,0
7,8,8,28.720788356969173,838.270562338462,325.8780709286638,11245.120166403032,838.1855023789269,326.0812922718708,16900.714069745645,0.3232728454628483,0.32323352134003763,711.4881250371266,625,1,0.9037397690259945,0.014413595155279412,0
8,9,9,25.153410895117396,1090.2750707083806,413.9340177048244,5053.942174654813,1090.2355745325444,414.1189762452138,5981.12258129922,0.30672888318348995,0.30666920657842967,238.8903248799439,625,1,0.8467404530797304,0.012599200300163952,0
9,10,10,25.894900942863302,321.7307054138336,427.818326555444,4683.718027901076,321.75312892214237,428.0975481572573,4935.642170949742,0.33360293464271124,0.3335868869508213,214.4286207568395,625,1,0.9582480272434417,0.015050763728659843,0
10,11,11,28.395056107986804,265.3373820372954,556.1467978017846,12602.25795730643,265.34150670865637,556.3074659757756,19644.548767903125,0.30706443306551123,0.3070648734861663,785.4681935260843,625,1,0.855414048293643,0.014119188534268896,0
11,12,12,24.855889745119242,1073.070318431219,556.1153065608722,4786.901888459012,1073.0857784148727,556.2824772143676,5437.975759989959,0.31775557003054095,0.3177789105541505,225.03285554928385,625,1,0.8824673595873596,0.013895212691261266,0
12,13,13,30.601344862533495,1574.6695544547902,580.7273896473671,40192.187166355296,1574.633142439432,580.9057106496203,73082.362741125,0.28984595329076546,0.28977866106894573,2758.3223241174983,625,1,0.7895596105369668,0.01288353466837122,0
13,14,14,26.304802521415375,759.8163158742487,625.1525559967087,5239.3864298600165,759.8443915611695,625.3221324408123,5920.153295957834,0.3340943122331865,0.33416019340835557,257.59524284662837,625,1,0.9507660096264545,0.015216024398039681,0
14,15,15,25.26154349400447,1761.100805654285,651.855319056515,2755.399448359574,1760.9475051005647,651.9137484270396,1376.5481009723208,0.49881237140170526,0.49872279409039155,89.41912132165811,625,1,1.5059723842574886,0.018867310716270187,0
15,16,16,25.436496148377785,1761.7976649192153,685.202297023114,7037.960642852972,1761.7876221603528,685.3756263637438,9684.942760310894,0.30355922281507325,0.3035965754640033,382.8636637413326,625,1,0.8412452044432677,0.013371843562708902,0
16,17,17,27.522759067955207,1233.598387736476,725.6455797961764,18639.683462200195,1233.5644543910114,725.7479314463209,31709.453832799834,0.2889471336958645,0.28889189789824077,1193.0189606086208,625,1,0.7959430078863653,0.012155608557133272,0
17,18,18,27.219155920759697,836.7517851028739,760.2866954241408,8838.816690265177,836.7506897268848,760.44312424057,12697.388063836452,0.3177142998471989,0.3178253348535505,525.3771614909436,625,1,0.8794153161675837,0.0145012090851828,0
18,19,19,28.796690221102736,1551.9206828570934,837.918365653621,14867.88860076469,1551.8963346201451,838.0809071369832,23843.18076105246,0.3136976639081232,0.3136742354102327,974.0825601257116,625,1,0.8700798471555651,0.01437943466334505,0
19,20,20,24.686509833376633,1219.6967161735379,926.5315961268271,2962.2224095066235,1219.7845344255616,926.3064691399587,1927.6904174713688,0.39290306818007414,0.393128881307376,98.63677199511137,625,1,1.2168301767529643,0.01463445359006158,0
20,21,21,29.450089482977845,1246.7696482283084,935.1431278400424,20892.483956683896,1246.7694807406199,935.3151914267397,35491.80068388782,0.30189282907496784,0.30194481785971355,1395.4155399345582,625,1,0.8330822154934431,0.013758028828313383,0
21,22,22,24.68543198577359,1360.0904340892444,945.6692106699142,3729.5961462762903,1359.982777135349,945.9159009012925,3456.8316185548565,0.3199669326392069,0.3199435788222347,144.04841778526534,625,1,0.9013719758794893,0.013910834635389295,0
22,23,23,28.769697157003115,1716.7459467586473,1001.6585919191618,3046.9617978976185,1714.5703031502976,1002.3613263602272,1477.8562366898223,0.5244549543809163,0.5196151733759639,99.97988590191315,625,1,1.651058445161072,0.01939898009568383,0
23,24,24,29.559490393643358,1322.9830235652664,1018.8100190157772,19335.649818000362,1322.9634653822677,1018.9450418091892,32416.31849645817,0.3035467119993072,0.3035311125550997,1281.5045085177558,625,1,0.8432553055900652,0.013889769184354648,0
24,25,25,25.891002319401423,912.6615470901484,1071.0609334895098,3247.3056214420885,912.7003295532588,1070.9351977760798,2030.921802972994,0.4570989079006866,0.45706867931936246,120.89572205978699,625,1,1.4291388391866784,0.014116585854415737,0
25,26,26,59.311655653283935,1606.9374493880234,1155.7114935351183,231850.9934786316,1606.9134659021584,1155.8499311830844,439923.40019082977,0.2878787142726542,0.2878570039238275,16493.411385925796,625,1,0.7842894203172157,0.012779907916482659,0
26,27,27,28.574501308692888,333.8245476938325,1164.5000196534895,29361.546932881607,333.8441048592291,1164.6652975242775,52568.685693020736,0.2844095003549358,0.28445231950103983,1947.2239605363975,625,1,0.7830965037584753,0.0115835071658421,0
27,28,28,29.37624064798888,1382.2818105614435,1176.328072800449,41368.161774532775,1382.2997797889166,1176.47670155438,75637.27043958624,0.291597232856633,0.29166303341716254,2871.7835113938354,625,1,0.7861284318888169,0.013284503152491077,0
