45.00115718664379, 14.489745939358778
45.16197805412603, 16.983643654392754
45.327404903856, 18.17659305835022
45.5571227670819, 21.432704438449388
45.67435753566645, 19.786556147980377
45.89829781259348, 22.401168865003076
46.01980165137996, 24.227041869598008
46.303480835130095, 26.223810594645908
46.420867365897436, 30.043444215824945
46.724211134482765, 31.538913618698324
47.16013358714378, 32.23303464671939
47.51027550122559, 33.01716453059224
47.81333699215094, 33.76975810852483
48.12555884842957, 34.26463101716306
48.450902821843265, 34.11052405790902
48.76494278907174, 35.50780020592846
49.09218682501398, 35.540821032928775
49.38850931621247, 36.817157547483305
50.0598536137396, 38.86883401858142
50.37721565514938, 39.671354383744294
50.86704175870516, 40.34331502830967
51.181843572091246, 42.07974563903626
51.676822001752804, 41.966228610871624
51.98528926162918, 42.84326802661492
52.282139126412865, 45.98714180130516
52.61350426442881, 46.885140310435816
53.08308529280022, 47.133309258699036
53.567006329823585, 46.70813070719604
53.88395861333983, 46.633689789303
54.21897363185191, 49.85803046539979
54.529700630630046, 50.94542749201154
54.85386920593802, 51.68310749324213
55.16002057490499, 53.68991138532429
55.66542203128066, 54.601348716682814
56.1608071835921, 53.84597654505558
56.464671496464405, 54.44131343977447
56.96516648147043, 54.46124704164008
57.272140401468135, 54.243608440967215
57.62295841607428, 55.0646462530371
58.109957190164664, 55.54316013025695
58.585725562728484, 56.192159531321074
59.07227663837963, 57.68902555598121
59.56122555651888, 58.71638737893401
59.91457648195582, 58.7937680391894
60.213276327747735, 59.95261740840224
60.556612466742266, 60.06414205303891
61.07807036205727, 60.025607988285955
61.40425585677454, 59.836106921652686
62.404911949984445, 59.90131353255703
62.90626287370141, 59.940365226363824
63.47565333682926, 60.142665403847104
63.981983577763614, 60.41050913944902
64.4605990088766, 61.07611661987251
64.93524737653141, 61.38616665653383
65.38348608913685, 61.42729374984892
65.88333912010967, 61.380428787305
66.35843670382556, 61.41770296247409
66.82493847750813, 61.85130031104134
67.14709620389411, 61.9015786953648
67.62647348116471, 61.86198495603937
68.0982444378338, 61.898912417408255
68.59436108386629, 61.81112057656063
69.0498176058853, 61.768982641602676
69.52125165050859, 61.70412274449854
69.855143628868, 61.80630564970137
70.31708343133587, 61.84050335030521
70.791455591818, 61.928573538851595
71.2602155867805, 62.028129232441565
71.75196451719226, 62.07010113543886
72.22388116555683, 62.23877984088766
72.69811674007445, 61.972239944506256
73.17180293549038, 62.042071033844394
73.65927217234741, 62.079018028385114
